Pos,Player,Salary,Fpts,$/Point
PG,Damian Lillard,9200.00,49.03,$ 187.64
PG,Rajon Rondo,5500.00,31.9,$ 172.41
SG,C.J. McCollum,7400.00,34.36,$ 215.37
SG,Victor Oladipo,5700.00,30.08,$ 189.49
SF,Carmelo Anthony,7700.00,38.18,$ 201.68
SF,Kent Bazemore,4900.00,28.4,$ 172.54
PF,Thaddeus Young,5200.00,30.91,$ 168.23
PF,Nikola Mirotic,4200.00,22.52,$ 186.50
C,DeMarcus Cousins,10200.00,46.94,$ 217.30
,,60000,312.32,$ 192.11
