Pos,Player,Salary,Fpts,$/Point
PG,Kyle Lowry,8800,44.44,$ 198.02
PG,Dennis Schroder,6500,32.67,$ 198.96
SG,Giannis Antetokounmpo,10600,50.94,$ 208.09
SG,Victor Oladipo,5600,26.93,$ 207.95
SF,Paul George,7500,40.78,$ 183.91
SF,DeMarre Carroll,4200,23.88,$ 175.88
PF,Enes Kanter,6300,30.26,$ 208.20
PF,Thaddeus Young,5400,26.37,$ 204.78
C,Cody Zeller,5100,28.68,$ 177.82
,,60000,304.95,$ 196.75
