Pos,Player,Salary,Fpts,$/Point
PG,Chris Paul,9400,45.35,$ 207.28
PG,Dennis Schroder,7000,38.16,$ 183.44
SG,Tim Hardaway Jr.,5500,28.25,$ 194.69
SG,Devin Booker,8000,37.54,$ 213.11
SF,Terrence Ross,4400,24.22,$ 181.67
SF,T.J. Warren,6600,33.27,$ 198.38
PF,Aaron Gordon,5400,32.67,$ 165.29
PF,Gorgui Dieng,6000,34.2,$ 175.44
C,Dwight Howard,7600,40.26,$ 188.77
,,59900,313.92,$ 190.81
