Pos,Player,Salary,Fpts,$/Point
PG,Kyle Lowry,8500,40.04,$ 212.29
PG,Ricky Rubio,6800,34.4,$ 197.67
SG,DeMar DeRozan,8700,37.04,$ 234.88
SG,Michael Carter-Williams,4600,22.2,$ 207.21
SF,DeMarre Carroll,4200,20.39,$ 205.98
SF,Matt Barnes,5100,25.24,$ 202.06
PF,Taj Gibson,4600,23.79,$ 193.36
PF,Julius Randle,5700,26.95,$ 211.50
C,DeMarcus Cousins,11400,55.52,$ 205.33
,,59600,285.57,$ 208.71
