Pos,Player,Salary,Fpts,$/Point
PG,Ish Smith,5300,30.49,$ 173.83
PG,D'Angelo Russell,6800,35.19,$ 193.24
SG,Jamal Crawford,3600,20.76,$ 173.41
SG,James Harden,12400,56.72,$ 218.62
SF,Andrew Wiggins,7000,34.93,$ 200.40
SF,T.J. Warren,6600,30.24,$ 218.25
PF,Tobias Harris,5400,31.05,$ 173.91
PF,Gorgui Dieng,5200,29.85,$ 174.20
C,Andre Drummond,7500,38.19,$ 196.39
,,59800,307.42,$ 194.52
