Team,Today Opp,Today Situation,Tmrw Opp,Tmrw Situation
Golden State,at WAS,3in4-B2B,,
Washington,GSW,,at TOR,3in4-B2B
Portland,at DET,,,
Detroit,POR,,at NOP,3in4-B2B
Phoenix,at MEM,,,
Memphis,PHO,,,
Denver,at CHI,,at MIL,3in4-B2B
Chicago,DEN,,,
Utah,at OKC,,MIN,3in4-B2B
Oklahoma City,UTA,,,
Charlotte,at LAL,3in4,,
L.A. Lakers,CHA,,,
