Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Deron Williams,DAL,$5700,7,$4000,13,$16,10,,,$7800,14
Jonathan Gibson,DAL,$3500,16,$3000,18,$10,13,,,$6000,19
Kemba Walker,CHA,$8000,3,$7800,3,$40,3,,,$14400,3
Brian Roberts,CHA,$3500,16,$3000,18,$10,13,,,$6000,19
Matthew Dellavedova,MIL,$4100,11,$4400,11,$15,11,,,$8700,11
Jason Terry,MIL,$3500,16,$3000,18,$10,13,,,$6000,19
Isaiah Whitehead,BKN,$3900,13,$3600,14,$10,13,,,$7100,15
Yogi Ferrell,BKN,$3500,16,$3000,18,$10,13,,,$6000,19
Chris Paul,LAC,$9100,2,$9100,2,$43,2,,,$16900,1
Raymond Felton,LAC,$3500,16,$3200,17,$10,13,,,$6300,18
Kyrie Irving,CLE,$7400,4,$7400,4,$37,4,,,$14000,4
Kay Felder,CLE,$3500,16,$3000,18,$10,13,,,$6000,19
D.J. Augustin,ORL,$3700,15,$4600,9,$11,12,,,$9100,9
Elfrid Payton,ORL,$5700,7,$5000,7,$21,7,,,$9900,8
Andrew Harrison,MEM,$3900,13,$4400,11,$10,13,,,$8700,11
Wade Baldwin,MEM,$4000,12,$3300,16,$10,13,,,$6400,17
Goran Dragic,MIA,$6800,5,$6300,6,$28,5,,,$12600,6
Tyler Johnson,MIA,$4800,9,$4900,8,$17,9,,,$11600,7
George Hill,UTA,$6300,6,$6800,5,$27,6,,,$12700,5
Raulzinho Neto,UTA,$3500,16,$3000,18,$10,13,,,$6000,19
Patrick Beverley,HOU,$4400,10,$4600,9,$18,8,,,$9100,9
Tyler Ennis,HOU,$3500,16,$3000,18,$10,13,,,$7900,13
Stephen Curry,GSW,$9200,1,$9200,1,$48,1,,,$16900,1
Shaun Livingston,GSW,$3500,16,$3400,15,$10,13,,,$6700,16
