Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jerian Grant,CHI,$3800,16,$4100,14,$10,14,$6150,23,,
Michael Carter-Williams,CHI,$3500,20,$3400,20,$10,14,$6900,19,,
Jeremy Lin,BKN,$6300,10,$6700,9,$21,10,$11900,9,,
Archie Goodwin,BKN,$3600,18,$3000,22,$10,14,$5000,26,,
Isaiah Thomas,BOS,$8600,4,$8100,2,$46,2,$16350,3,,
Terry Rozier,BOS,$3500,20,$3000,22,$10,14,$5100,25,,
Kemba Walker,CHA,$7700,6,$7800,5,$41,5,$15800,5,,
Brian Roberts,CHA,$3500,20,$3000,22,$10,14,$5000,26,,
Jeff Teague,IND,$6900,9,$6700,9,$28,9,$13350,8,,
Aaron Brooks,IND,$3500,20,$3000,22,$10,14,$5000,26,,
Elfrid Payton,ORL,$7600,7,$7800,5,$33,6,$11600,10,,
D.J. Augustin,ORL,$3500,20,$3000,22,$10,14,$6700,20,,
Goran Dragic,MIA,$7900,5,$7300,8,$33,6,$14850,7,$13700,5
Tyler Johnson,MIA,$5500,12,$5000,12,$19,12,$11050,11,$9800,7
John Wall,WAS,$10300,1,$9500,1,$50,1,$17500,1,$17600,1
Brandon Jennings,WAS,$3800,16,$3500,19,$10,14,$8100,14,$7000,13
Matthew Dellavedova,MIL,$3500,20,$4000,15,$10,14,$8100,14,$7800,9
Jason Terry,MIL,$3500,20,$3000,22,$10,14,$5000,26,$6000,14
T.J. McConnell,PHI,$5700,11,$6000,11,$20,11,$9550,12,$11900,6
Sergio Rodriguez,PHI,$4500,13,$3800,18,$10,14,$7750,17,$7400,12
Chris Paul,LAC,$9400,2,$7900,4,$44,4,$15900,4,$14700,2
Raymond Felton,LAC,$3500,20,$3100,21,$10,14,$6350,22,$6000,14
Tony Parker,SAS,$3900,15,$4000,15,$10,14,$7800,16,$7800,9
Patty Mills,SAS,$4100,14,$4300,13,$12,13,$7550,18,$8500,8
Dante Exum,UTA,$3500,20,$3000,22,$10,14,$6450,21,$6000,14
Shelvin Mack,UTA,$3600,18,$4000,15,$10,14,$8350,13,$7800,9
Damian Lillard,POR,$9100,3,$8000,3,$46,2,$17200,2,$14700,2
Shabazz Napier,POR,$3500,20,$3000,22,$10,14,$5000,26,$6000,14
Jrue Holiday,NOP,$7500,8,$7400,7,$30,8,$15050,6,$14000,4
Shaun Livingston,GSW,$3500,20,$3000,22,$10,14,$5300,24,$6000,14
