Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
D'Angelo Russell,LAL,$5800,10,$6100,10,$26,7,$13550,6,$12000,10
Tim Frazier,NOP,$5700,12,$6200,9,$26,7,$12350,8,$12300,6
Archie Goodwin,NOP,$3900,25,$3000,31,$10,23,$5000,28,$6000,30
Marcus Smart,BOS,$4900,17,$5200,16,$15,20,$10550,14,$10200,16
Isaiah Thomas,BOS,$8200,2,$7900,2,$43,2,$15350,4,$14600,2
Jeff Teague,IND,$6300,6,$6600,6,$26,7,$10850,12,$12300,6
Aaron Brooks,IND,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Sergio Rodriguez,PHI,$5200,15,$5300,15,$19,15,$9700,15,$10500,15
T.J. McConnell,PHI,$3900,25,$3100,30,$10,23,$5000,28,$6000,30
Dennis Schroder,ATL,$6000,9,$6500,8,$25,11,$13150,7,$12300,6
Malcolm Delaney,ATL,$3500,31,$3000,31,$10,23,$5950,24,$6000,30
Derrick Rose,NYK,$6200,8,$5800,12,$25,11,$11350,11,$11500,12
Brandon Jennings,NYK,$4200,23,$3800,24,$12,22,$8050,19,$7400,24
Kyle Lowry,TOR,$7800,3,$7700,3,$38,3,$15850,2,$14300,3
Cory Joseph,TOR,$3500,31,$3500,26,$10,23,$6300,23,$6900,28
Tony Parker,SAS,$4300,21,$3900,22,$16,19,$7950,21,$7700,22
Patty Mills,SAS,$4200,23,$4900,18,$14,21,$8050,19,$9700,18
Tyler Ennis,HOU,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Bobby Brown,HOU,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Chris Paul,LAC,$9300,1,$8700,1,$47,1,$18700,1,$16000,1
Raymond Felton,LAC,$3500,31,$3600,25,$10,23,$5150,26,$7000,25
Kris Dunn,MIN,$4300,21,$4100,20,$17,16,$7000,22,$8100,20
Tyus Jones,MIN,$4400,20,$3900,22,$10,23,$5100,27,$7700,22
George Hill,UTA,$6300,6,$6700,5,$23,13,$10750,13,$12600,5
Raulzinho Neto,UTA,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Tyler Johnson,MIA,$5000,16,$5600,14,$17,16,$8400,18,$11100,14
Trey Burke,WAS,$3600,30,$3000,31,$10,23,$5000,28,$6000,30
Rajon Rondo,CHI,$5700,12,$5800,12,$27,6,$12350,8,$11500,12
Isaiah Canaan,CHI,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Mike Conley,MEM,$7100,5,$6600,6,$29,5,$13800,5,$12300,6
Andrew Harrison,MEM,$3700,27,$3500,26,$10,23,$5000,28,$7000,25
Matthew Dellavedova,MIL,$4500,18,$4700,19,$17,16,$9200,17,$9200,19
Malcolm Brogdon,MIL,$3700,27,$3500,26,$10,23,$5000,28,$7000,25
Ish Smith,DET,$5400,14,$5100,17,$22,14,$9450,16,$10200,16
Beno Udrih,DET,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Emmanuel Mudiay,DEN,$5800,10,$5900,11,$26,7,$11800,10,$11600,11
Jamal Murray,DEN,$3700,27,$3200,29,$10,23,$5650,25,$6300,29
Isaiah Whitehead,BKN,$4500,18,$4000,21,$10,23,$5000,28,$7800,21
Yogi Ferrell,BKN,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
Eric Bledsoe,PHO,$7700,4,$7200,4,$33,4,$15700,3,$13600,4
Tyler Ulis,PHO,$3500,31,$3000,31,$10,23,$5000,28,$6000,30
