Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Patrick Beverley,HOU,$5300,7,$5500,7,$19,7,$10200,9,$10900,6
Tyler Ennis,HOU,$3500,14,$3000,16,$10,12,$5000,16,$7200,13
Goran Dragic,MIA,$6700,2,$6800,3,$30,2,$14650,2,$12700,3
Tyler Johnson,MIA,$6400,3,$5600,6,$21,4,$10850,7,$10400,7
Kyle Lowry,TOR,$9000,1,$8600,1,$42,1,$18300,1,$15900,1
Cory Joseph,TOR,$3900,13,$3400,13,$10,12,$7550,12,$6700,14
Spencer Dinwiddie,BKN,$4000,12,$3900,12,$10,12,$5000,16,$7700,12
Isaiah Whitehead,BKN,$3500,14,$3300,14,$10,12,$5000,16,$6400,15
Deron Williams,DAL,$6400,3,$5900,4,$21,4,$12200,4,$11600,4
Devin Harris,DAL,$3500,14,$3000,16,$10,12,$5000,16,$6000,17
Michael Carter-Williams,CHI,$4700,8,$4500,10,$14,10,$6700,14,$8800,10
Rajon Rondo,CHI,$4100,11,$4000,11,$17,8,$11500,6,$7800,11
Ricky Rubio,MIN,$6000,5,$5900,4,$20,6,$11700,5,$11600,4
Kris Dunn,MIN,$3500,14,$3000,16,$10,12,$5700,15,$6000,17
Tony Parker,SAS,$4700,8,$4700,9,$13,11,$8800,10,$9200,9
Patty Mills,SAS,$3500,14,$3200,15,$10,12,$8450,11,$6300,16
Emmanuel Mudiay,DEN,$4500,10,$4900,8,$16,9,$10750,8,$9800,8
Jamal Murray,DEN,$3500,14,$3000,16,$10,12,$7300,13,$6000,17
D'Angelo Russell,LAL,$6000,5,$7000,2,$26,3,$13100,3,$13200,2
Jose Calderon,LAL,$3500,14,$3000,16,$10,12,$5000,16,$6000,17
