Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Russell Westbrook,OKC,$12400,1,$12700,1,$62,1,$24250,1,$22800,1
Cameron Payne,OKC,$3500,33,$3000,33,$10,28,$5700,31,$6000,32
Jeff Teague,IND,$7700,8,$7100,8,$36,6,$14900,8,$13300,8
Aaron Brooks,IND,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
D'Angelo Russell,LAL,$6500,11,$7000,9,$26,11,$11600,15,$13300,8
Jose Calderon,LAL,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
Derrick Rose,NYK,$6500,11,$5700,17,$24,13,$13550,10,$11200,17
Brandon Jennings,NYK,$6500,11,$6800,10,$13,24,$10200,21,$12700,10
Kyrie Irving,CLE,$8600,5,$8000,4,$41,4,$18250,3,$14700,4
Kay Felder,CLE,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
John Wall,WAS,$10600,2,$10500,2,$48,2,$19050,2,$18900,2
Trey Burke,WAS,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
George Hill,UTA,$5800,17,$5800,16,$25,12,$11800,14,$11600,15
Raulzinho Neto,UTA,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
Dennis Schroder,ATL,$6100,14,$5600,18,$27,10,$12600,12,$11100,18
Malcolm Delaney,ATL,$3500,33,$3000,33,$10,28,$5100,34,$6000,32
Austin Rivers,LAC,$5900,16,$6100,13,$19,16,$9500,23,$12000,13
Raymond Felton,LAC,$4700,24,$5000,20,$15,19,$7950,28,$9800,20
Kyle Lowry,TOR,$9000,4,$8900,3,$44,3,$16300,6,$16400,3
Delon Wright,TOR,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
T.J. McConnell,PHI,$5700,19,$4900,21,$18,18,$10450,19,$9800,20
Chasson Randle,PHI,$3500,33,$3000,33,$10,28,$5000,35,$6000,32
Reggie Jackson,DET,$6100,14,$5900,15,$24,13,$12950,11,$11600,15
Ish Smith,DET,$3900,28,$3200,31,$10,28,$8350,26,$6300,31
Eric Bledsoe,PHO,$9300,3,$7900,5,$41,4,$17050,5,$14700,4
Ronnie Price,PHO,$3700,30,$3000,33,$10,28,$5000,35,$6000,32
Jrue Holiday,NOP,$8000,7,$7900,5,$30,9,$18200,4,$14600,6
Tim Frazier,NOP,$3500,33,$3400,29,$10,28,$8450,25,$6600,29
Goran Dragic,MIA,$8100,6,$7200,7,$34,7,$15900,7,$13600,7
Tyler Johnson,MIA,$5800,17,$5300,19,$19,16,$10850,17,$10500,19
Ricky Rubio,MIN,$7000,10,$6600,12,$24,13,$12200,13,$12300,12
Tyus Jones,MIN,$3500,33,$3300,30,$10,28,$5000,35,$6400,30
Yogi Ferrell,DAL,$5600,20,$6000,14,$14,21,$7550,29,$11900,14
Devin Harris,DAL,$3600,32,$3700,28,$10,28,$5450,33,$7300,28
Jameer Nelson,DEN,$4700,24,$4500,23,$15,19,$8150,27,$8800,23
Emmanuel Mudiay,DEN,$5000,21,$4300,24,$14,21,$10350,20,$8400,24
Tony Parker,SAS,$4400,27,$4200,25,$11,26,$8550,24,$8400,24
Dejounte Murray,SAS,$3700,30,$3000,33,$10,28,$5900,30,$6000,32
Mike Conley,MEM,$7600,9,$6700,11,$33,8,$14150,9,$12600,11
Toney Douglas,MEM,$3900,28,$3000,33,$10,28,$5000,35,$6000,32
Jerian Grant,CHI,$3500,33,$3100,32,$10,28,$5650,32,$6000,32
Rajon Rondo,CHI,$4800,22,$4000,26,$13,24,$10900,16,$7800,26
Darren Collison,SAC,$4800,22,$4800,22,$14,21,$10800,18,$9500,22
Ty Lawson,SAC,$4500,26,$4000,26,$11,26,$9700,22,$7800,26
