Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Derrick Rose,NYK,$6200,10,$5900,11,$26,9,$11300,12,$11600,11
Brandon Jennings,NYK,$4300,17,$3900,20,$13,18,$9400,17,$7700,20
Jeff Teague,IND,$8100,5,$7700,6,$33,6,$13550,6,$14300,6
Aaron Brooks,IND,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
Jrue Holiday,NOP,$7000,9,$7000,7,$28,7,$13200,8,$13300,7
Tim Frazier,NOP,$3700,21,$4000,19,$14,16,$10400,15,$7800,19
Isaiah Thomas,BOS,$9300,2,$8500,3,$39,4,$16650,4,$15700,3
Marcus Smart,BOS,$4700,15,$4500,18,$16,15,$10650,14,$8800,18
Shelvin Mack,UTA,$4100,18,$4600,16,$13,18,$8350,19,$9100,16
Raulzinho Neto,UTA,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
Ricky Rubio,MIN,$5500,12,$5000,13,$20,11,$11350,10,$9800,13
Tyus Jones,MIN,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
Kyle Lowry,TOR,$8700,4,$8400,4,$42,2,$17700,3,$15600,4
Cory Joseph,TOR,$3900,20,$3500,22,$10,22,$7300,22,$7000,22
Michael Carter-Williams,CHI,$5000,13,$5000,13,$14,16,$6150,24,$9800,13
Rajon Rondo,CHI,$4000,19,$5100,12,$19,13,$11050,13,$10100,12
Emmanuel Mudiay,DEN,$4700,15,$4600,16,$18,14,$10100,16,$9100,16
Jamal Murray,DEN,$3500,25,$3000,25,$10,22,$6800,23,$6000,25
Russell Westbrook,OKC,$12200,1,$12900,1,$62,1,$25000,1,$23000,1
Semaj Christon,OKC,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
Dennis Schroder,ATL,$7300,7,$6500,9,$27,8,$13400,7,$12400,9
Mo Williams,ATL,,,,,,,,,,
Deron Williams,DAL,$6100,11,$6000,10,$21,10,$11350,10,$11900,10
Devin Harris,DAL,$3700,21,$3200,23,$10,22,$5000,25,$6300,23
Kemba Walker,CHA,$7600,6,$7900,5,$38,5,$14950,5,$14600,5
Brian Roberts,CHA,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
Tony Parker,SAS,$4900,14,$5000,13,$11,21,$8000,20,$9800,13
Patty Mills,SAS,$3600,23,$3700,21,$13,18,$7800,21,$7400,21
Reggie Jackson,DET,$7100,8,$7000,7,$20,11,$11950,9,$13200,8
Ish Smith,DET,$3600,23,$3200,23,$10,22,$8650,18,$6300,23
Damian Lillard,POR,$9100,3,$8600,2,$41,3,$18050,2,$15900,2
Shabazz Napier,POR,$3500,25,$3000,25,$10,22,$5000,25,$6000,25
