Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Goran Dragic,MIA,$7500,9,$7100,8,$33,7,$14400,9,$13300,9
Tyler Johnson,MIA,$5800,15,$5700,16,$19,17,$10550,22,$11200,16
Kyrie Irving,CLE,$9400,2,$8900,3,$43,4,$15750,7,$16400,3
Deron Williams,CLE,$4600,25,$4400,27,$13,24,$9550,26,$8800,27
Malcolm Brogdon,MIL,$5000,22,$5500,18,$17,22,$8850,28,$10800,18
Matthew Dellavedova,MIL,$4000,31,$3900,29,$10,28,$7850,30,$7700,29
T.J. McConnell,PHI,$5600,17,$5400,19,$18,19,$9900,24,$10600,19
Sergio Rodriguez,PHI,$3500,34,$3300,35,$10,28,$7800,31,$6400,35
Derrick Rose,NYK,$6500,12,$6300,14,$24,13,$11800,14,$12600,12
Chasson Randle,NYK,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Elfrid Payton,ORL,$5700,16,$5900,15,$18,19,$11200,19,$11600,15
D.J. Augustin,ORL,$3500,34,$3000,37,$10,28,$6600,34,$6000,37
Jerian Grant,CHI,$3500,34,$3000,37,$10,28,$5900,36,$6000,37
Rajon Rondo,CHI,$5000,22,$4900,23,$13,24,$10800,20,$9700,23
Reggie Jackson,DET,$5000,22,$5000,21,$18,19,$11500,16,$9800,21
Ish Smith,DET,$4600,25,$4800,24,$10,28,$9200,27,$9400,24
Stephen Curry,GSW,$10500,1,$10400,1,$52,1,$18200,2,$18600,1
Shaun Livingston,GSW,$3500,34,$3200,36,$10,28,$5000,38,$6300,36
Dennis Schroder,ATL,$6400,13,$6400,13,$27,12,$13450,11,$12700,11
Jose Calderon,ATL,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Jeremy Lin,BKN,$5200,21,$4700,25,$17,22,$11700,15,$9200,25
Spencer Dinwiddie,BKN,$4100,30,$3800,31,$10,28,$6550,35,$7400,31
Mike Conley,MEM,$7800,7,$8100,7,$33,7,$15800,6,$15000,7
Toney Douglas,MEM,$3500,34,$3500,33,$10,28,$5450,37,$6900,33
Jeff Teague,IND,$7300,10,$7100,8,$30,10,$13100,12,$13400,8
Aaron Brooks,IND,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Kemba Walker,CHA,$8200,6,$8200,6,$39,6,$16350,5,$15100,6
Brian Roberts,CHA,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Damian Lillard,POR,$8800,5,$8800,5,$41,5,$18600,1,$16300,5
Shabazz Napier,POR,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Ricky Rubio,MIN,$6900,11,$6700,11,$28,11,$14550,8,$12600,12
Tyus Jones,MIN,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Patrick Beverley,HOU,$5600,17,$5000,21,$19,17,$10600,21,$9800,21
Bobby Brown,HOU,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Tony Parker,SAS,$4300,29,$4100,28,$11,27,$8450,29,$8100,28
Patty Mills,SAS,$3800,32,$3600,32,$10,28,$7800,31,$7100,32
Jrue Holiday,NOP,$7700,8,$6900,10,$32,9,$13850,10,$13000,10
George Hill,UTA,$6400,13,$6600,12,$23,14,$12800,13,$12300,14
Raulzinho Neto,UTA,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Ty Lawson,SAC,$4600,25,$4600,26,$13,24,$9700,25,$9100,26
Darren Collison,SAC,$5500,19,$5700,16,$21,15,$11350,18,$11200,16
Jameer Nelson,DEN,$5400,20,$5400,19,$20,16,$11400,17,$10600,19
Emmanuel Mudiay,DEN,$4500,28,$3900,29,$10,28,$9950,23,$7700,29
Isaiah Thomas,BOS,$9300,3,$8900,3,$48,2,$16550,3,$16400,3
Terry Rozier,BOS,$3500,34,$3000,37,$10,28,$5000,38,$6000,37
Chris Paul,LAC,$9100,4,$9000,2,$46,3,$16400,4,$16600,2
Raymond Felton,LAC,$3700,33,$3500,33,$10,28,$7050,33,$6900,33
