Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Mike Conley,MEM,$6800,6,$6300,8,$27,6,$15100,5,,
Andrew Harrison,MEM,$3900,14,$4800,11,$10,14,$8150,13,,
Darren Collison,SAC,$4100,13,$4200,12,$16,10,$10050,10,,
Ty Lawson,SAC,$4200,12,$4100,13,$11,13,$8500,12,,
Kyrie Irving,CLE,$8600,3,$7900,3,$39,3,$15400,4,$14600,3
Kay Felder,CLE,$3700,16,$3000,16,$10,14,$5000,16,$6000,12
Kemba Walker,CHA,$7900,4,$7800,4,$36,4,$15650,3,$14300,4
Brian Roberts,CHA,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Malcolm Brogdon,MIL,$3900,14,$3900,14,$10,14,$5800,15,$7700,10
Jason Terry,MIL,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Rajon Rondo,CHI,$5900,9,$5900,9,$23,9,$11600,9,$11600,8
Jerian Grant,CHI,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Eric Bledsoe,PHO,$7900,4,$7300,5,$31,5,$14500,7,$13700,5
Tyler Ulis,PHO,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
George Hill,UTA,$6600,7,$6500,6,$25,7,$15000,6,$12400,6
Raulzinho Neto,UTA,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Austin Rivers,LAC,$4300,11,$4900,10,$12,12,$7400,14,$9800,9
Chris Paul,LAC,$9500,2,$9400,2,$46,2,$18450,2,$17300,2
Russell Westbrook,OKC,$12000,1,$12500,1,$62,1,$23550,1,$22300,1
Semaj Christon,OKC,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Derrick Rose,NYK,$6600,7,$6500,6,$24,8,$11700,8,$12400,6
Brandon Jennings,NYK,$4600,10,$3900,14,$15,11,$9650,11,$7700,10
Bobby Brown,HOU,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
Tyler Ennis,HOU,$3500,17,$3000,16,$10,14,$5000,16,$6000,12
