Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Damian Lillard,POR,$9600,3,$8800,3,$44,3,$18650,3,$16300,3
Shabazz Napier,POR,$3500,10,$3000,10,$10,8,$5000,10,$6000,8
Russell Westbrook,OKC,$13100,1,$13400,1,$64,1,$25000,1,$24000,1
Semaj Christon,OKC,$3500,10,$3000,10,$10,8,$5000,10,$6000,8
D'Angelo Russell,LAL,$6400,5,$7000,5,$29,5,$14050,5,$13300,5
Jordan Clarkson,LAL,$5100,6,$5200,6,$14,7,$10800,6,$10200,6
Yogi Ferrell,DAL,$5100,6,$5000,7,$16,6,$10700,7,$9800,7
Devin Harris,DAL,$3600,9,$3100,8,$10,8,$5900,9,$6000,8
John Wall,WAS,$10200,2,$11000,2,$51,2,$21450,2,$19600,2
Brandon Jennings,WAS,$4200,8,$3100,8,$10,8,$10100,8,$6000,8
Eric Bledsoe,PHO,$8500,4,$8200,4,$37,4,$16400,4,$15100,4
Ronnie Price,PHO,$3500,10,$3000,10,$10,8,$5000,10,$6000,8
