Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
D'Angelo Russell,LAL,$6100,4,$5700,5,$26,4,$11700,4,$11300,5
Jose Calderon,LAL,$3500,13,$3000,12,$10,11,$5000,13,$6000,12
John Wall,WAS,$10800,1,$10400,1,$48,1,$20800,1,$18600,1
Trey Burke,WAS,$3700,12,$3000,12,$10,11,$5000,13,$6000,12
Dennis Schroder,ATL,$6700,3,$6400,3,$27,3,$13700,3,$12600,3
Malcolm Delaney,ATL,$3500,13,$3000,12,$10,11,$5650,11,$6000,12
Patrick Beverley,HOU,$5200,7,$5000,7,$19,5,$10000,5,$9900,7
Tyler Ennis,HOU,$3500,13,$3000,12,$10,11,$5000,13,$6000,12
T.J. McConnell,PHI,$5900,5,$5600,6,$18,7,$9900,6,$11200,6
Chasson Randle,PHI,$3500,13,$3000,12,$10,11,$5000,13,$6000,12
Tony Parker,SAS,$4500,10,$4100,9,$11,9,$8900,8,$8100,9
Patty Mills,SAS,$3800,11,$3600,11,$10,11,$8200,10,$7000,11
Stephen Curry,GSW,$9600,2,$8700,2,$44,2,$18950,2,$16000,2
Shaun Livingston,GSW,$4600,8,$3900,10,$11,9,$5150,12,$7700,10
Austin Rivers,LAC,$5800,6,$6400,3,$19,5,$9750,7,$12600,3
Raymond Felton,LAC,$4600,8,$4900,8,$15,8,$8550,9,$9800,8
