Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kyle Lowry,TOR,$8800,2,$8300,3,$44,1,$16550,3,$15300,3
Cory Joseph,TOR,$4400,17,$3800,20,$10,20,$6950,21,$7400,21
Kemba Walker,CHA,$8300,4,$8000,4,$38,4,$14750,6,$14700,4
Brian Roberts,CHA,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Damian Lillard,POR,$8400,3,$8500,2,$41,3,$18600,2,$15600,2
Shabazz Napier,POR,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Sergio Rodriguez,PHI,$4000,19,$4200,17,$15,16,$10250,16,$8300,17
Chasson Randle,PHI,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Malcolm Brogdon,MIL,$5400,14,$5700,12,$18,14,$6350,23,$11200,12
Jason Terry,MIL,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Elfrid Payton,ORL,$6000,11,$6000,10,$20,12,$11800,11,$11900,10
D.J. Augustin,ORL,$3500,23,$3300,25,$10,20,$7000,20,$6400,26
Darren Collison,SAC,$4700,15,$5300,14,$14,17,$10200,17,$10500,14
Ty Lawson,SAC,$4200,18,$4000,18,$11,19,$8450,18,$7800,18
Mike Conley,MEM,$7700,6,$7300,6,$33,6,$15450,4,$13700,6
Andrew Harrison,MEM,$3500,23,$3700,21,$10,20,$7900,19,$7400,21
Stephen Curry,GSW,$9100,1,$8700,1,$42,2,$18750,1,$16000,1
Shaun Livingston,GSW,$3500,23,$3400,23,$10,20,$5300,24,$6600,25
Patrick Beverley,HOU,$5700,13,$5600,13,$19,13,$11550,13,$11200,12
Tyler Ennis,HOU,$3500,23,$3000,28,$10,20,$5000,26,$7500,20
Michael Carter-Williams,CHI,$4700,15,$4400,16,$14,17,$6650,22,$8800,16
Rajon Rondo,CHI,$4000,19,$3900,19,$17,15,$11250,14,$7700,19
Dennis Schroder,ATL,$6300,8,$5900,11,$27,8,$13850,8,$11600,11
Malcolm Delaney,ATL,$3600,22,$3100,27,$10,20,$5150,25,$6000,28
Spencer Dinwiddie,BKN,$3800,21,$3600,22,$10,20,$5000,26,$7000,23
Isaiah Whitehead,BKN,$3500,23,$3300,25,$10,20,$5000,26,$6400,26
Jrue Holiday,NOP,$6500,7,$7200,7,$30,7,$15000,5,$13700,6
Tim Frazier,NOP,$3500,23,$3400,23,$10,20,$11600,12,$6700,24
George Hill,UTA,$6100,9,$6400,9,$25,10,$12850,9,$12600,8
Raulzinho Neto,UTA,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Deron Williams,DAL,$5900,12,$5300,14,$21,11,$11100,15,$10500,14
Devin Harris,DAL,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
Jeff Teague,IND,$8000,5,$7900,5,$35,5,$14650,7,$14700,4
Aaron Brooks,IND,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
D'Angelo Russell,LAL,$6100,9,$6600,8,$26,9,$12300,10,$12300,9
Jose Calderon,LAL,$3500,23,$3000,28,$10,20,$5000,26,$6000,28
