Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jrue Holiday,NOP,$8000,6,$7400,5,$30,9,$17000,4,$14000,5
Tim Frazier,NOP,$3500,25,$3400,22,$10,20,$7900,25,$6600,26
John Wall,WAS,$10600,1,$10200,1,$48,1,$19600,2,$18300,1
Trey Burke,WAS,$3500,25,$3000,25,$10,20,$5000,30,$6000,29
Elfrid Payton,ORL,$6700,10,$6000,8,$26,11,$12250,13,$11900,10
D.J. Augustin,ORL,$3500,25,$3300,23,$10,20,$6900,27,$6400,27
Dennis Schroder,ATL,$6100,12,$5900,12,$27,10,$13350,11,$11600,14
Malcolm Delaney,ATL,$3500,25,$3000,25,$10,20,$5400,29,$6000,29
Reggie Jackson,DET,$6100,12,$6000,8,,,$12350,12,$11900,10
Ish Smith,DET,$3800,22,$3200,24,,,$7900,25,$6300,28
Jeff Teague,IND,$7600,8,$7500,4,$34,6,$14500,9,$13800,7
Aaron Brooks,IND,$3500,25,$3000,25,$10,20,$5000,30,$6000,29
T.J. McConnell,PHI,$5700,16,$5200,14,$18,14,$9500,19,$10200,16
Chasson Randle,PHI,$3500,25,$3000,25,$10,20,$5000,30,$6000,29
Goran Dragic,MIA,$8100,5,,,$34,6,$15650,8,$14000,5
Tyler Johnson,MIA,$5800,14,$5100,15,$19,13,$10650,15,$10100,17
Kyrie Irving,CLE,$8600,4,$8200,3,$41,3,$17900,3,$15100,4
Kay Felder,CLE,$3500,25,,,$10,20,$5000,30,$6000,29
Brandon Jennings,NYK,$6500,11,$6000,8,,,$9200,21,$11900,10
Ron Baker,NYK,$3500,25,$3000,25,$10,20,$5000,30,$6000,29
Mike Conley,MEM,$7800,7,$7100,6,$33,8,$15800,6,$13300,8
Toney Douglas,MEM,$3900,21,$3000,25,$10,20,,,$6000,29
Ricky Rubio,MIN,$6900,9,$6000,8,$22,12,$13400,10,$11900,10
Tyus Jones,MIN,$3500,25,$3000,25,,,$5000,30,$6000,29
Emmanuel Mudiay,DEN,$5300,17,$4500,17,,,$9950,17,$8800,20
Jamal Murray,DEN,$3800,22,$3600,21,$10,20,$6000,28,$7000,25
Tony Parker,SAS,,,$4000,18,$11,17,$8900,23,$7800,21
Patty Mills,SAS,$3800,22,$3700,20,$10,20,$8250,24,$7300,24
Matthew Dellavedova,MIL,,,$4000,18,$11,17,$9550,18,$7800,21
Malcolm Brogdon,MIL,$4900,18,,,$16,15,$9000,22,$9100,19
Eric Bledsoe,PHO,$9500,3,,,$41,3,$16050,5,$15600,3
Tyler Ulis,PHO,$3500,25,$3000,25,$10,20,$5000,30,$6000,29
Kemba Walker,CHA,,,$7000,7,$39,5,$15750,7,$13200,9
Ray McCallum,CHA,$3500,25,,,,,,,,
George Hill,UTA,$5800,14,$5600,13,,,$11650,14,$11200,15
Raulzinho Neto,UTA,,,$3000,25,$10,20,$5000,30,$6000,29
Stephen Curry,GSW,$9700,2,$9600,2,$42,2,$20900,1,$17700,2
Darren Collison,SAC,$4800,19,$5100,15,$14,16,$10650,15,$10100,17
Ty Lawson,SAC,$4300,20,,,$11,17,$9500,19,$7700,23
