Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tony Parker,SAS,$4300,32,$4000,31,$11,30,$8300,31,$7800,31
Patty Mills,SAS,$3500,40,$3200,39,$10,31,$7600,35,$6300,39
D.J. Augustin,ORL,$3500,40,$3000,42,$10,31,$6700,38,$6000,41
Elfrid Payton,ORL,$5900,16,$5200,22,$20,18,$10900,21,$10200,22
Jeff Teague,IND,$7200,12,$7400,11,$34,11,$14850,12,$14000,8
Aaron Brooks,IND,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Kyrie Irving,CLE,$8400,6,$8400,5,$39,6,$17100,5,$15600,5
Kay Felder,CLE,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
T.J. McConnell,PHI,$5600,22,$5100,23,$16,25,$9150,28,$10100,24
Sergio Rodriguez,PHI,$3500,40,$3300,37,$10,31,$7250,37,$6400,37
Isaiah Thomas,BOS,$10000,2,$9400,3,$48,2,$19300,3,$17300,3
Terry Rozier,BOS,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Kemba Walker,CHA,$7600,11,$7600,8,$39,6,$15000,11,$13900,9
Brian Roberts,CHA,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Kyle Lowry,TOR,$8500,5,$8000,6,$42,5,$17000,6,$14700,6
Cory Joseph,TOR,$3500,40,$3200,39,$10,31,$5850,41,$6300,39
Deron Williams,DAL,$5600,22,$4500,27,$19,20,$11550,18,$8800,27
Devin Harris,DAL,$3600,36,$3500,35,$10,31,$5450,43,$7000,35
Reggie Jackson,DET,$5400,24,$5500,21,$20,18,$11350,19,$10900,21
Ish Smith,DET,$4300,32,$3900,33,$10,31,$8300,31,$7700,33
Matthew Dellavedova,MIL,$3800,35,$3500,35,$10,31,$9050,29,$7000,35
Malcolm Brogdon,MIL,$5100,27,$4900,26,$14,28,$8950,30,$9800,26
Spencer Dinwiddie,BKN,$3600,36,$3100,41,$10,31,$5450,43,$6000,41
Isaiah Whitehead,BKN,$3500,40,$3000,42,$10,31,$5950,39,$6000,41
Jrue Holiday,NOP,$8100,8,$7500,9,$35,10,$16250,7,$13800,10
Tim Frazier,NOP,$3500,40,$3300,37,$10,31,$7450,36,$6400,37
Mike Conley,MEM,$7700,10,$7500,9,$31,12,$15450,10,$13800,10
Toney Douglas,MEM,$3600,36,$3000,42,$10,31,$5000,45,$6000,41
Goran Dragic,MIA,$7900,9,$7200,13,$36,9,$15600,9,$13700,12
Tyler Johnson,MIA,$5700,20,$5100,23,$19,20,$10550,22,$10200,22
Patrick Beverley,HOU,$5700,20,$5600,20,$19,20,$9300,26,$11200,20
Tyler Ennis,HOU,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Damian Lillard,POR,$8200,7,$7800,7,$43,4,$16250,7,$14400,7
Tim Quarterman,POR,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
George Hill,UTA,$5900,16,$5800,18,$25,15,$12250,16,$11600,18
Dante Exum,UTA,$3600,36,$3000,42,$10,31,$5900,40,$6000,41
D'Angelo Russell,LAL,$5900,16,$6100,16,$26,14,$14800,13,$12000,16
Jordan Clarkson,LAL,$4500,30,$4000,31,$10,31,$11200,20,$7800,31
Eric Bledsoe,PHO,$8800,4,$8600,4,$39,6,$17550,4,$16000,4
Ronnie Price,PHO,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Ricky Rubio,MIN,$6800,13,$7300,12,$24,16,$14000,14,$13700,12
Tyus Jones,MIN,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Jameer Nelson,DEN,$5300,25,$6000,17,$15,26,$8250,33,$11900,17
Emmanuel Mudiay,DEN,$4900,28,$4300,29,$12,29,$10450,23,$8400,29
Derrick Rose,NYK,$6000,15,$5800,18,$24,16,$12600,15,$11500,19
Ron Baker,NYK,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Russell Westbrook,OKC,$12400,1,$12500,1,$62,1,$25000,1,$22300,1
Semaj Christon,OKC,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Dennis Schroder,ATL,$6500,14,$6600,15,$27,13,$12150,17,$12300,15
Malcolm Delaney,ATL,$3500,40,$3000,42,$10,31,$5000,45,$6000,41
Austin Rivers,LAC,$5200,26,$5100,23,$19,20,$9350,25,$10100,24
Raymond Felton,LAC,$4400,31,$4400,28,$15,26,$8250,33,$8700,28
Darren Collison,SAC,$5900,16,$6900,14,$18,24,$10450,23,$12900,14
Ty Lawson,SAC,$4600,29,$4200,30,$10,31,$9300,26,$8400,29
Stephen Curry,GSW,$9200,3,$9600,2,$46,3,$22200,2,$17700,2
Shaun Livingston,GSW,$3900,34,$3700,34,$10,31,$5750,42,$7400,34
