Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Yogi Ferrell,DAL,$4700,14,$4700,16,$14,13,$10400,13,,
Devin Harris,DAL,$3500,20,$3000,23,$10,19,$5750,20,,
Jeremy Lin,BKN,$6000,7,$5900,8,$19,8,$11350,8,,
Archie Goodwin,BKN,$3500,20,$3300,21,$10,19,$5000,23,,
Terry Rozier,BOS,$4400,16,$3600,20,$10,19,$5500,22,,
Demetrius Jackson,BOS,$3500,20,$3000,23,$10,19,$5000,23,,
T.J. McConnell,PHI,$5400,10,$5300,14,$18,9,$9050,16,,
Sergio Rodriguez,PHI,$3700,19,$3300,21,$10,19,$7400,19,,
Tyler Ulis,PHO,,,$6500,6,$11,16,$5600,21,,
Ronnie Price,PHO,,,$3000,23,$10,19,$5000,23,,
Reggie Jackson,DET,,,$5600,10,$20,7,$12300,7,,
Ish Smith,DET,,,$4200,18,$11,16,$10500,12,,
Damian Lillard,POR,$8700,2,$8700,1,$42,2,$16450,2,$16000,1
Shabazz Napier,POR,$3500,20,$3000,23,$10,19,$5000,23,$6000,14
Goran Dragic,MIA,$7800,3,$7600,3,$33,4,$14800,4,$14000,3
Tyler Johnson,MIA,$5400,10,$5500,11,$17,11,$11100,9,$10900,8
Ricky Rubio,MIN,$7500,4,$7500,4,$35,3,$14650,5,$13800,4
Tyus Jones,MIN,$3500,20,$3000,23,$10,19,$5000,23,$6000,14
Jrue Holiday,NOP,$7300,5,$6900,5,$30,5,$15600,3,$12900,5
Jeff Teague,IND,$6600,6,$6200,7,$26,6,$12550,6,$12200,6
Aaron Brooks,IND,$3500,20,$3000,23,$10,19,$5000,23,$6000,14
Cory Joseph,TOR,$4900,13,$4800,15,$14,13,$9850,15,$9400,11
Delon Wright,TOR,$3800,18,$3000,23,$10,19,$5000,23,$6000,14
Darren Collison,SAC,$5700,8,$5500,11,$17,11,$10000,14,$10900,8
Ty Lawson,SAC,$5100,12,$4200,18,$11,16,$8950,17,$8300,13
Patty Mills,SAS,$4500,15,$5500,11,$14,13,$8300,18,$10900,8
Kyrie Irving,CLE,$10000,1,$8300,2,$43,1,$19700,1,$15300,2
Deron Williams,CLE,$4000,17,$4600,17,$10,19,$10700,11,$9100,12
Jordan Clarkson,LAL,$5700,8,$5900,8,$18,9,$11050,10,$11600,7
Tyler Ennis,LAL,$3500,20,$3000,23,$10,19,$5000,23,$6000,14
