Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kemba Walker,CHA,$8000,3,$8000,3,$37,3,$16650,3,,
Brian Roberts,CHA,$3500,20,$3000,24,$10,19,$5000,26,,
Darren Collison,SAC,$6000,11,$6800,6,$20,11,$11050,12,,
Ty Lawson,SAC,$4600,18,$4200,18,$19,12,$9000,18,,
Dennis Schroder,ATL,$6500,8,$6200,10,$27,8,$13300,7,$12300,7
Malcolm Delaney,ATL,$3500,20,$3500,20,$10,19,$5200,24,$7000,17
Elfrid Payton,ORL,$5400,15,$5500,13,$18,15,$10200,16,$10800,11
D.J. Augustin,ORL,$3500,20,$3000,24,$10,19,$6550,20,$6000,21
T.J. McConnell,PHI,$6200,10,$5600,12,$16,17,$10400,15,$11200,10
Sergio Rodriguez,PHI,$3500,20,$3300,23,$10,19,$8550,19,$6400,20
Derrick Rose,NYK,$6400,9,$6700,8,$24,9,$12250,10,$12600,6
Ron Baker,NYK,$3500,20,$3000,24,$10,19,$5000,26,$6000,21
Jeff Teague,IND,$6900,7,$7100,4,$34,6,$12350,9,$13300,3
Aaron Brooks,IND,$3500,20,$3000,24,$10,19,$5000,26,$6000,21
Goran Dragic,MIA,$7800,4,$6800,6,$35,5,$14450,5,$12700,5
Tyler Johnson,MIA,$5700,13,$5100,16,$19,12,$10000,17,$10100,14
Jerian Grant,CHI,$3500,20,$3500,20,$10,19,$6300,21,$7000,17
Rajon Rondo,CHI,$4700,17,$4500,17,$11,18,$10700,13,$8800,15
Kyrie Irving,CLE,$8900,2,$8400,2,$39,2,$17250,2,$15600,2
Jrue Holiday,NOP,$7700,5,$7000,5,$36,4,$16150,4,$13300,3
Jarrett Jack,NOP,$4000,19,,,,,,,,
Yogi Ferrell,DAL,$5500,14,$5900,11,$18,15,$10600,14,$11600,9
Devin Harris,DAL,$3500,20,$3500,20,$10,19,$5550,22,$7000,17
Ricky Rubio,MIN,$7000,6,$6600,9,$28,7,$13850,6,$12300,7
Tyus Jones,MIN,$3500,20,$3000,24,$10,19,$5000,26,$6000,21
Patrick Beverley,HOU,$5300,16,$5300,14,$19,12,$11700,11,$10500,12
Marcelo Huertas,HOU,,,,,,,,,,
Jeremy Lin,BKN,$5800,12,$5300,14,$21,10,$12800,8,$10500,12
Isaiah Whitehead,BKN,$3500,20,$3000,24,$10,19,$5550,22,$6000,21
Stephen Curry,GSW,$9300,1,$9800,1,$49,1,$19450,1,$18100,1
Shaun Livingston,GSW,$3500,20,$3700,19,$10,19,$5200,24,$7400,16
