Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kyle Lowry,TOR,$7400,8,$7600,5,$38,7,$15850,6,$14000,5
Cory Joseph,TOR,$3500,28,$3200,24,$11,24,$6650,23,$6300,24
John Wall,WAS,$8700,4,$8200,4,$48,2,$16800,4,$15100,4
Trey Burke,WAS,$3700,25,$3000,27,$10,25,$5000,26,$6000,26
Sergio Rodriguez,PHI,$5100,20,$4900,19,$17,19,$9450,20,$9800,19
T.J. McConnell,PHI,$4700,22,$3600,23,$12,21,$5000,26,$7000,23
Kemba Walker,CHA,$8300,5,$7500,6,$39,6,$15900,5,$13800,6
Brian Roberts,CHA,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
D'Angelo Russell,LAL,$6000,15,$6700,9,$26,11,$13300,11,$12600,9
Jose Calderon,LAL,$3800,24,$3000,27,$10,25,$5000,26,$6000,26
Dennis Schroder,ATL,$6500,11,$6600,11,$23,15,$14000,10,$12300,12
Malcolm Delaney,ATL,$3500,28,$3000,27,$10,25,$6200,24,$6000,26
Ish Smith,DET,$6000,15,$5500,17,$26,11,$9500,19,$10800,17
Beno Udrih,DET,$3600,26,$3200,24,$10,25,$5000,26,$6300,24
Jeremy Lin,BKN,$6500,11,$6700,9,$25,13,$13300,11,$12600,9
Isaiah Whitehead,BKN,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Tyler Ennis,HOU,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Bobby Brown,HOU,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Derrick Rose,NYK,$5700,17,$5700,16,$25,13,$12050,13,$11200,16
Brandon Jennings,NYK,$4300,23,$3900,22,$12,21,$8800,21,$7700,22
Tim Frazier,NOP,$5500,18,$6200,14,$21,16,$10800,17,$12200,14
Langston Galloway,NOP,$3600,26,$3000,27,$10,25,$6150,25,$6000,26
Mike Conley,MEM,$6600,10,$6600,11,$29,10,$14250,9,$12300,12
Andrew Harrison,MEM,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Rajon Rondo,CHI,$6900,9,$6300,13,$33,9,$11250,14,$12500,11
Isaiah Canaan,CHI,$3500,28,$3100,26,$10,25,$5000,26,$6000,26
Isaiah Thomas,BOS,$8000,6,$7300,7,$43,5,$15500,7,$13700,7
Marcus Smart,BOS,$5200,19,$4400,21,$17,19,$10400,18,$8800,21
Deron Williams,DAL,$6200,13,$5200,18,$20,18,$10850,16,$10200,18
J.J. Barea,DAL,$4900,21,$4800,20,$12,21,$7400,22,$9500,20
George Hill,UTA,$6200,13,$5900,15,$21,16,$10950,15,$11600,15
Raulzinho Neto,UTA,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Damian Lillard,POR,$9900,2,$9600,2,$46,4,$19400,2,$17700,2
Shabazz Napier,POR,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Eric Bledsoe,PHO,$7500,7,$6900,8,$36,8,$15350,8,$13000,8
Tyler Ulis,PHO,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Russell Westbrook,OKC,$12000,1,$12900,1,$55,1,$22750,1,$23000,1
Semaj Christon,OKC,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
Chris Paul,LAC,$9000,3,$8400,3,$47,3,$17500,3,$15600,3
Raymond Felton,LAC,$3500,28,$3000,27,$10,25,$5000,26,$6000,26
