Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
T.J. McConnell,PHI,$5200,10,$4700,10,$18,9,$9800,9,$9200,10
Chasson Randle,PHI,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Elfrid Payton,ORL,$6300,6,$5700,7,$24,7,$12000,6,$11200,7
D.J. Augustin,ORL,$3500,12,$3000,12,$10,11,$7350,11,$6000,12
Patrick Beverley,HOU,$5600,9,$5300,8,$19,8,$9850,8,$10500,8
Tyler Ennis,HOU,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Kemba Walker,CHA,$7500,5,$7900,5,$39,4,$16350,4,$14600,5
Brian Roberts,CHA,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Kyrie Irving,CLE,$8400,4,$8300,4,$39,4,$17750,3,$15300,4
Kay Felder,CLE,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Russell Westbrook,OKC,$12500,1,$12700,1,$62,1,$24700,1,$22800,1
Semaj Christon,OKC,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
George Hill,UTA,$6100,7,$6100,6,$25,6,$11850,7,$12000,6
Raulzinho Neto,UTA,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Yogi Ferrell,DAL,$5700,8,$5000,9,$18,9,$9350,10,$9800,9
Devin Harris,DAL,$3900,11,$4300,11,$10,11,$5100,12,$8400,11
Isaiah Thomas,BOS,$10500,2,$10000,2,$50,2,$19200,2,$17900,2
Terry Rozier,BOS,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
Damian Lillard,POR,$8500,3,$8900,3,$43,3,$16000,5,$16400,3
Shabazz Napier,POR,$3500,12,$3000,12,$10,11,$5000,13,$6000,12
