Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kemba Walker,CHA,$7700,5,$8000,5,$43,4,$17000,4,$14700,5
Brian Roberts,CHA,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
Elfrid Payton,ORL,$7100,7,$7500,6,$27,7,$11250,12,$13800,6
D.J. Augustin,ORL,$3500,25,$3000,26,$10,18,$6600,24,$6000,26
Jeff Teague,IND,$6700,8,$6500,8,$26,8,$12400,8,$12300,9
Aaron Brooks,IND,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
Isaiah Thomas,BOS,$8600,4,$8100,4,$48,3,$16700,5,$15000,4
Terry Rozier,BOS,$3700,21,$3300,24,$10,18,$5200,26,$6400,24
T.J. McConnell,PHI,$5600,11,$5400,13,$18,12,$10050,14,$10600,13
Sergio Rodriguez,PHI,$3600,23,$3500,23,$10,18,$8200,23,$6900,23
Russell Westbrook,OKC,$13000,1,$13100,1,$64,1,$25000,1,$23400,1
Norris Cole,OKC,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
Reggie Jackson,DET,$5000,16,$5700,10,$20,11,$11450,9,$11300,10
Ish Smith,DET,$4300,18,$4200,19,$11,17,$9800,17,$8400,19
Rajon Rondo,CHI,$5400,12,$5700,10,$18,12,$11300,10,$11200,11
Michael Carter-Williams,CHI,$3600,23,$3800,21,$10,18,$6600,24,$7400,21
Dennis Schroder,ATL,$7200,6,$7100,7,$29,6,$13350,6,$13400,7
Jose Calderon,ATL,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
John Wall,WAS,$10000,2,$9300,2,$50,2,$18750,2,$17200,2
Brandon Jennings,WAS,$4300,18,$4000,20,$10,18,$8750,21,$7800,20
Kyrie Irving,CLE,$9000,3,$8600,3,$41,5,$18700,3,$16000,3
Deron Williams,CLE,$3800,20,$4600,17,$10,18,$10050,14,$9100,17
Jameer Nelson,DEN,$5200,14,$5600,12,$16,16,$9850,16,$11200,11
Emmanuel Mudiay,DEN,$3700,21,$3300,24,$10,18,$9200,19,$6400,24
Malcolm Brogdon,MIL,$5000,16,$5000,16,$17,14,$9400,18,$9800,16
Matthew Dellavedova,MIL,$3500,25,$3700,22,$10,18,$8350,22,$7400,21
Darren Collison,SAC,$5400,12,$5200,15,$17,14,$10150,13,$10200,15
Ty Lawson,SAC,$5100,15,$4300,18,$10,18,$9150,20,$8500,18
Derrick Rose,NYK,$6000,10,$5400,13,$26,8,$11300,10,$10600,13
Chasson Randle,NYK,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
George Hill,UTA,$6500,9,$6400,9,$21,10,$12950,7,$12600,8
Raulzinho Neto,UTA,$3500,25,$3000,26,$10,18,$5000,27,$6000,26
