Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tony Parker,SAS,$4600,25,$4200,27,$12,29,$7850,31,,
Patty Mills,SAS,$4000,30,$3900,30,$12,29,$7200,33,,
Isaiah Thomas,BOS,$8200,7,$7400,9,$41,7,$14550,11,,
Terry Rozier,BOS,$3800,33,$3000,42,$10,32,$5000,42,,
John Wall,WAS,$9600,2,$8800,3,$46,4,$18150,3,$16300,3
Trey Burke,WAS,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Elfrid Payton,ORL,$5800,19,$5800,18,$23,21,$12100,18,$11500,17
D.J. Augustin,ORL,$3500,40,$3500,35,$10,32,$7700,32,$7000,31
Rajon Rondo,CHI,$5700,21,$6300,15,$25,16,$12550,17,$12500,13
Isaiah Canaan,CHI,$3600,36,$3200,39,$10,32,$5000,42,$6300,36
Sergio Rodriguez,PHI,$4600,25,$4000,28,$19,25,$10000,25,$7800,26
T.J. McConnell,PHI,$3600,36,$3000,42,$10,32,$5150,40,$6000,37
Chris Paul,LAC,$9400,3,$8300,5,$45,5,$17550,5,$15300,5
Raymond Felton,LAC,$3500,40,$3600,34,$10,32,$5000,42,$7000,31
Ish Smith,DET,$5400,23,$4900,24,$20,24,$9000,27,$9800,23
Beno Udrih,DET,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Jonathan Gibson,DAL,$3600,36,$4000,28,$12,29,$5000,42,$7800,26
Kyrie Irving,CLE,$7600,10,$7600,8,$37,9,$16250,7,$13900,8
Kemba Walker,CHA,$7900,8,$7900,6,$43,6,$17100,6,$14600,6
Ramon Sessions,CHA,$3500,40,$3400,36,$10,32,$5700,37,$6600,34
Derrick Rose,NYK,$5800,19,$5800,18,$25,16,$11400,22,$11500,17
Brandon Jennings,NYK,$4200,29,$3900,30,$10,32,$8450,28,$7700,28
Dennis Schroder,ATL,$5500,22,$5100,23,$25,16,$11650,20,$10100,22
Malcolm Delaney,ATL,$3500,40,$3000,42,$10,32,$5300,39,$6000,37
George Hill,UTA,$6300,15,$6500,14,$21,23,$12650,16,$12300,14
Shelvin Mack,UTA,$3500,40,$3000,42,$10,32,$8350,29,$6000,37
Kyle Lowry,TOR,$8600,6,$7800,7,$38,8,$15450,10,$14300,7
Cory Joseph,TOR,$3700,35,$3400,36,$10,32,$6050,36,$6600,34
Matthew Dellavedova,MIL,$3900,31,$3900,30,$17,27,$8350,29,$7700,28
Jason Terry,MIL,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Goran Dragic,MIA,$6700,14,$6200,16,$28,12,$13900,13,$12300,14
Tyler Johnson,MIA,$4500,27,$4600,25,$19,25,$9400,26,$9100,24
Mike Conley,MEM,$7300,12,$6700,12,$27,13,$12850,15,$12600,11
Andrew Harrison,MEM,$3600,36,$3100,40,$10,32,$5000,42,$6000,37
Isaiah Whitehead,BKN,$3900,31,$3100,40,$10,32,$5000,42,$6000,37
Yogi Ferrell,BKN,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Jeff Teague,IND,$6900,13,$6900,11,$32,10,$12900,14,$12900,10
Aaron Brooks,IND,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Russell Westbrook,OKC,$11800,1,$12000,1,$56,1,$25000,1,$21400,1
Semaj Christon,OKC,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Emmanuel Mudiay,DEN,$6100,17,$5600,21,$24,19,$12000,19,$11100,21
Jamal Murray,DEN,$3800,33,$3700,33,$10,32,$6650,34,$7300,30
Ricky Rubio,MIN,$6300,15,$6000,17,$27,13,$14300,12,$11900,16
Tyus Jones,MIN,$3500,40,$3000,42,$10,32,$5150,40,$6000,37
Eric Bledsoe,PHO,$7600,10,$7000,10,$31,11,$15500,9,$13300,9
Tyler Ulis,PHO,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Tim Frazier,NOP,$5400,23,$5700,20,$26,15,$11450,21,$11200,19
Jrue Holiday,NOP,$7900,8,$6700,12,$24,19,$15750,8,$12600,11
Damian Lillard,POR,$9000,5,$8500,4,$47,3,$18150,3,$15600,4
Tim Quarterman,POR,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Patrick Beverley,HOU,$4400,28,$4300,26,$16,28,$10150,24,$8400,25
Tyler Ennis,HOU,$3500,40,$3000,42,$10,32,$5000,42,$6000,37
Darren Collison,SAC,$6100,17,$5600,21,$22,22,$10800,23,$11200,19
Garrett Temple,SAC,$3500,40,$3000,42,$10,32,$5350,38,$6000,37
Stephen Curry,GSW,$9100,4,$9000,2,$48,2,$21250,2,$16600,2
Shaun Livingston,GSW,$3500,40,$3400,36,$10,32,$6100,35,$6700,33
