Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jeremy Lin,BKN,$5800,10,$5400,16,$19,14,$10950,15,,
Isaiah Whitehead,BKN,$3500,19,$3500,24,$10,22,$5650,27,,
Dennis Schroder,ATL,$7200,7,$7100,10,$29,9,$13700,11,,
Jose Calderon,ATL,$3500,19,$3000,31,$10,22,$5000,32,,
Tyler Ulis,PHO,$6000,8,$6700,13,$19,14,$5600,28,,
Ronnie Price,PHO,$3500,19,$3000,31,$10,22,$5000,32,,
Kemba Walker,CHA,$7800,4,$8300,5,$41,6,$18900,4,,
Brian Roberts,CHA,$3500,19,$3000,31,$10,22,$5000,32,,
Darren Collison,SAC,$5400,14,$4900,20,$17,19,$10150,16,,
Ty Lawson,SAC,$5100,16,$4500,22,$10,22,$9150,21,,
Chris Paul,LAC,$8900,2,$8100,6,$44,5,$17800,5,,
Raymond Felton,LAC,$3500,19,$3400,26,$10,22,$7200,26,,
Rajon Rondo,CHI,$5800,10,$6400,14,$21,13,$11050,14,,
Jerian Grant,CHI,$3500,19,$3000,31,$10,22,$5600,28,,
Malcolm Brogdon,MIL,$5600,12,$5100,18,$17,19,$9150,21,,
Matthew Dellavedova,MIL,$3500,19,$3400,26,$10,22,$8100,23,,
Russell Westbrook,OKC,$12900,1,$13000,1,$64,1,$25000,1,,
Semaj Christon,OKC,$3500,19,$3000,31,$10,22,$5000,32,,
Patrick Beverley,HOU,$5300,15,$5100,18,$19,14,$11350,13,,
Bobby Brown,HOU,$3500,19,$3000,31,$10,22,$5000,32,,
Goran Dragic,MIA,$7800,4,$8000,7,$35,8,$13250,12,$14700,4
Tyler Johnson,MIA,$6000,8,$5900,15,$19,14,$9950,18,$11600,9
Isaiah Thomas,BOS,$8600,3,$8400,4,$46,3,$15350,7,$15600,3
Terry Rozier,BOS,$3700,18,$3000,31,$10,22,$5000,32,$6000,17
T.J. McConnell,PHI,$5500,13,$5200,17,$18,18,$9650,19,$10200,10
Sergio Rodriguez,PHI,$4500,17,$3400,26,$10,22,$7850,24,$6600,14
Jeff Teague,IND,$7400,6,$7000,11,$26,12,$13900,10,$13200,8
Aaron Brooks,IND,$3500,19,$3000,31,$10,22,$5000,32,$6000,17
Mike Conley,MEM,,,$7700,8,$36,7,$15250,8,$14300,5
Andrew Harrison,MEM,,,$3500,24,$10,22,$5400,30,$7000,13
Stephen Curry,GSW,,,$9100,3,$51,2,$19350,3,$16900,2
Shaun Livingston,GSW,,,$3200,30,$10,22,$5050,31,$6300,16
Jrue Holiday,NOP,,,$7200,9,$28,10,$15400,6,$13600,6
Tim Frazier,NOP,,,$3900,23,$10,22,$7800,25,$7700,12
Jameer Nelson,DEN,,,$4900,20,$16,21,$10150,16,$9800,11
Emmanuel Mudiay,DEN,,,$3300,29,$10,22,$9450,20,$6400,15
Damian Lillard,POR,,,$9500,2,$45,4,$20100,2,$17600,1
Shabazz Napier,POR,,,$3000,31,$10,22,$5000,32,$6000,17
D'Angelo Russell,LAL,,,$7000,11,$27,11,$14700,9,$13300,7
Tyler Ennis,LAL,,,$3000,31,$10,22,$5000,32,$6000,17
