Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kyrie Irving,CLE,$9400,2,$8600,4,$43,4,$17850,3,$15900,4
Deron Williams,CLE,$4400,13,$3900,14,$13,11,$9800,11,$7700,14
Reggie Jackson,DET,$5200,10,$5100,10,$18,8,$11150,9,$10100,10
Ish Smith,DET,$4600,11,$4600,12,$11,12,$9500,12,$9100,12
Chris Paul,LAC,$8800,4,$8000,5,$46,2,$16850,5,$14700,5
Raymond Felton,LAC,$3900,15,$3100,18,$10,14,$6850,15,$6000,18
Andrew Harrison,MEM,$3500,17,$3500,15,$10,14,$5150,17,$7000,15
Mike Conley,MEM,$8000,6,$7400,6,$36,6,$14500,7,$14000,6
Tony Parker,SAS,$4400,13,$4000,13,$11,12,$8350,13,$7800,13
Dejounte Murray,SAS,$3500,17,$3500,15,$10,14,$5000,18,$7000,15
Russell Westbrook,OKC,$13300,1,$12500,1,$64,1,$24600,1,$22400,1
Norris Cole,OKC,$3500,17,$3000,19,$10,14,$5000,18,$6000,18
T.J. McConnell,PHI,$5500,8,$5400,8,$18,8,$10050,10,$10600,8
Sergio Rodriguez,PHI,$3600,16,$3300,17,$10,14,$8300,14,$6400,17
Damian Lillard,POR,$8800,4,$8900,2,$44,3,$18900,2,$16400,2
Shabazz Napier,POR,$3500,17,$3000,19,$10,14,$5000,18,$6000,18
D'Angelo Russell,LAL,$6700,7,$7100,7,$29,7,$15800,6,$13400,7
Jordan Clarkson,LAL,$5300,9,$5300,9,$14,10,$12100,8,$10500,9
Eric Bledsoe,PHO,$8900,3,$8700,3,$37,5,$17400,4,$16000,3
Tyler Ulis,PHO,$4500,12,$5000,11,$10,14,$5950,16,$9800,11
