Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jeremy Lin,BKN,$6700,8,$5500,9,$23,10,$13150,8,$10900,10
Isaiah Whitehead,BKN,$3700,27,$3200,27,$10,20,$5000,30,$6300,28
D.J. Augustin,ORL,$3600,29,$3600,24,$10,20,$7900,21,$7000,25
C.J. Watson,ORL,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
Reggie Jackson,DET,$5600,13,$5400,10,$26,8,$11400,11,$10600,11
Ish Smith,DET,$4800,17,$3800,20,$16,17,$9850,16,$7400,21
John Wall,WAS,$9800,1,$8900,1,$47,1,$18800,1,$16400,1
Trey Burke,WAS,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
Ramon Sessions,CHA,$4300,18,$3700,22,$10,20,$5100,28,$7300,24
Brian Roberts,CHA,$4000,24,$3000,29,$10,20,$5000,30,$6000,30
Isaiah Thomas,BOS,$8200,4,$7000,4,$37,4,$15000,4,$13300,4
Terry Rozier,BOS,$4300,18,$4000,18,$10,20,$5050,29,$7800,19
Dennis Schroder,ATL,$7000,7,$6600,7,$27,6,$12200,9,$12300,7
Malcolm Delaney,ATL,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
Kyle Lowry,TOR,$8600,3,$8300,3,$40,3,$16200,2,$15200,3
Cory Joseph,TOR,$4100,20,$3600,24,$10,20,$6700,22,$7000,25
Matthew Dellavedova,MIL,$4100,20,$3800,20,$13,18,$9100,18,$7400,21
Malcolm Brogdon,MIL,$3600,29,$3200,27,$10,20,$5200,27,$6300,28
Rajon Rondo,CHI,$6000,10,$5800,8,$27,6,$12000,10,$11500,9
Isaiah Canaan,CHI,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
Austin Rivers,LAC,$4100,20,$3900,19,$10,20,$5750,25,$7700,20
Chris Paul,LAC,$9400,2,$8500,2,$43,2,$16050,3,$15600,2
Goran Dragic,MIA,$7200,6,$6900,5,$32,5,$13800,6,$13000,5
Tyler Johnson,MIA,$5500,15,$5100,14,$19,13,$9800,17,$11700,8
Jrue Holiday,NOP,$7400,5,$6800,6,$26,8,$14300,5,$12700,6
Patrick Beverley,HOU,$5600,13,$5400,10,$18,15,$10650,13,$10600,11
Tyler Ennis,HOU,$3500,31,$3000,29,$10,20,$5000,30,$7900,18
Darren Collison,SAC,$5900,11,$5000,15,$18,15,$10500,14,$9900,15
Ty Lawson,SAC,$4000,24,$3400,26,$10,20,$8900,19,$6700,27
Andrew Harrison,MEM,$4100,20,$4100,17,$13,18,$8400,20,$8100,17
Wade Baldwin,MEM,$3500,31,$3000,29,$10,20,$5350,26,$6000,30
D'Angelo Russell,LAL,$5800,12,$5400,10,$22,11,$13350,7,$10600,11
Marcelo Huertas,LAL,$3700,27,$3000,29,$10,20,$5000,30,$6000,30
T.J. McConnell,PHI,$3900,26,$3700,22,$10,20,$5800,24,$7400,21
Sergio Rodriguez,PHI,$5000,16,$5000,15,$19,13,$10950,12,$9800,16
Deron Williams,DAL,$6100,9,$5400,10,$21,12,$10400,15,$10600,11
Devin Harris,DAL,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
Dante Exum,UTA,$3500,31,$3000,29,$10,20,$6600,23,$6000,30
Raulzinho Neto,UTA,$3500,31,$3000,29,$10,20,$5000,30,$6000,30
