Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Russell Westbrook,OKC,$13100,1,$13200,1,$64,1,$25000,1,$23700,1
Norris Cole,OKC,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
Elfrid Payton,ORL,$7200,10,$7300,10,$29,10,$12000,13,$13700,10
D.J. Augustin,ORL,$3500,28,$3000,31,$10,21,$7000,27,$6000,31
Dennis Schroder,ATL,$7200,10,$7700,8,$27,12,$13400,11,$14300,7
Jose Calderon,ATL,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
T.J. McConnell,PHI,$5500,18,$5500,16,$18,16,$9500,19,$10900,16
Sergio Rodriguez,PHI,$4500,22,$3700,24,$10,21,$7800,25,$7300,24
Kemba Walker,CHA,$7800,7,$7800,7,$41,6,$16000,6,$14300,7
Brian Roberts,CHA,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
Cory Joseph,TOR,$5100,19,$5000,18,$14,19,$9750,18,$9800,18
Delon Wright,TOR,$3800,26,$3600,25,$10,21,$5000,33,$7100,25
Goran Dragic,MIA,$7500,8,$7500,9,$35,8,$14500,9,$13800,9
Tyler Johnson,MIA,$6100,14,$5900,15,$19,15,$10900,14,$11600,15
Derrick Rose,NYK,$6200,13,$6100,14,$24,13,$10900,14,$12000,14
Chasson Randle,NYK,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
Malcolm Brogdon,MIL,$5600,16,$5100,17,$17,17,$8200,22,$10100,17
Matthew Dellavedova,MIL,$3500,28,$3400,28,$10,21,$7250,26,$6700,28
Isaiah Thomas,BOS,$8400,5,$8000,5,$46,4,$16400,5,$14700,5
Terry Rozier,BOS,$3500,28,$3000,31,$10,21,$5150,32,$6000,31
Jeff Teague,IND,$7300,9,$6700,12,$28,11,$13350,12,$12600,12
Aaron Brooks,IND,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
Mike Conley,MEM,$8000,6,$8000,5,$36,7,$14750,7,$14700,5
Andrew Harrison,MEM,$3500,28,$3500,26,$10,21,$5200,31,$7000,26
Yogi Ferrell,DAL,$4600,21,$4200,20,$10,21,$10150,16,$8400,20
Devin Harris,DAL,$3700,27,$3400,28,$10,21,$5650,30,$6700,28
Jrue Holiday,NOP,$7200,10,$7000,11,$30,9,$14650,8,$13200,11
Stephen Curry,GSW,$9900,2,$8800,3,$51,2,$18400,3,$16300,3
Shaun Livingston,GSW,$3500,28,$3000,31,$10,21,$5000,33,$6000,31
Tony Parker,SAS,$3900,25,$4000,21,$10,21,$8200,22,$7800,21
Patty Mills,SAS,$4500,22,$4000,21,$12,20,$8000,24,$7800,21
John Wall,WAS,$9600,3,$10200,2,$50,3,$18700,2,$18300,2
Brandon Jennings,WAS,$4500,22,$3500,26,$10,21,$8750,21,$7000,26
Chris Paul,LAC,$8800,4,$8100,4,$44,5,$17300,4,$15000,4
Raymond Felton,LAC,$3500,28,$3400,28,$10,21,$7000,27,$6700,28
George Hill,UTA,$6100,14,$6400,13,$21,14,$13450,10,$12600,12
Dante Exum,UTA,$3500,28,$3000,31,$10,21,$6600,29,$6000,31
Darren Collison,SAC,$5600,16,$4600,19,$17,17,$9900,17,$9100,19
Ty Lawson,SAC,$4900,20,$4000,21,$10,21,$8850,20,$7800,21
