Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Reggie Jackson,DET,$5000,14,$5000,15,$18,12,$11500,9,,
Ish Smith,DET,$4600,18,$4400,19,$10,20,$9200,16,,
T.J. McConnell,PHI,$5600,9,$5200,12,$18,12,$10150,14,,
Sergio Rodriguez,PHI,$3600,24,$3200,25,$10,20,$8000,19,,
Kyrie Irving,CLE,$9000,3,$8400,4,$43,2,$15650,4,$15600,4
Deron Williams,CLE,$4700,17,$4000,20,$13,16,$9600,15,$7800,17
Goran Dragic,MIA,$7600,6,$7100,6,$33,5,$14450,6,$13400,6
Tyler Johnson,MIA,$5800,8,$5700,8,$19,9,$10550,11,$11300,8
Cory Joseph,TOR,$5000,14,$5100,14,$14,15,$8950,17,$10100,13
Delon Wright,TOR,$3500,26,$3000,26,$10,20,$5000,27,$6000,22
Malcolm Brogdon,MIL,$5200,13,$5600,9,$16,14,$8000,19,$11200,9
Matthew Dellavedova,MIL,$3900,21,$3900,21,$10,20,$7050,22,$7700,18
Chris Paul,LAC,$9600,1,$8900,2,$46,1,$18400,2,$16400,2
Raymond Felton,LAC,$3900,21,$3500,24,$10,20,$7900,21,$7000,20
Jerian Grant,CHI,$3500,26,$3000,26,$10,20,$5750,25,$6000,22
Rajon Rondo,CHI,$5000,14,$5200,12,$11,17,$10450,12,$10200,12
Ricky Rubio,MIN,$6900,7,$6100,7,$28,7,$13300,7,$12000,7
Tyus Jones,MIN,$3500,26,$3000,26,$10,20,$5000,27,$6000,22
Dejounte Murray,SAS,$3500,26,$3700,22,$10,20,$5000,27,$7300,19
Tony Parker,SAS,$4500,19,$4500,18,$11,17,$8850,18,$8800,16
Kemba Walker,CHA,$8500,4,$8500,3,$39,4,$17250,3,$15700,3
Brian Roberts,CHA,$3500,26,$3000,26,$10,20,$5000,27,$6000,22
Jameer Nelson,DEN,$5400,11,$5400,10,$20,8,$10300,13,$10600,10
Jamal Murray,DEN,$3700,23,$4800,17,$11,17,$6750,24,$9500,15
Mike Conley,MEM,$7700,5,$7800,5,$33,5,$15050,5,$14300,5
Toney Douglas,MEM,$3600,24,$3000,26,$10,20,$5150,26,$6000,22
Patrick Beverley,HOU,$5600,9,$5300,11,$19,9,$11150,10,$10500,11
Bobby Brown,HOU,$3500,26,$3000,26,$10,20,$5000,27,$6000,22
Jeremy Lin,BKN,$5400,11,$4900,16,$19,9,$12250,8,$9800,14
Spencer Dinwiddie,BKN,$4200,20,$3600,23,$10,20,$6800,23,$7000,20
Damian Lillard,POR,$9200,2,$9600,1,$41,3,$18750,1,$17700,1
Shabazz Napier,POR,$3500,26,$3000,26,$10,20,$5000,27,$6000,22
