Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Derrick Rose,NYK,$6500,11,$5800,11,$24,11,$12200,10,,
Brandon Jennings,NYK,$4600,14,$4400,14,$10,18,$8050,17,,
Dennis Schroder,ATL,$6800,9,$6200,10,$27,8,$13550,9,,
Malcolm Delaney,ATL,$3500,21,$3000,26,$10,18,$5500,24,,
Russell Westbrook,OKC,$12600,1,$12700,1,$62,1,$25000,1,,
Cameron Payne,OKC,$3500,21,$3000,26,$10,18,$5350,25,,
Kyrie Irving,CLE,$8600,6,$8200,6,$39,6,$17350,5,,
Kay Felder,CLE,$3500,21,$3000,26,$10,18,$5000,26,,
Elfrid Payton,ORL,$6800,9,$6700,9,$26,9,$12200,10,$12600,7
D.J. Augustin,ORL,$3500,21,$3400,23,$10,18,$6550,21,$6700,17
Kyle Lowry,TOR,$8800,4,$8900,3,$42,5,$16350,6,$16400,2
Cory Joseph,TOR,$4000,17,$3900,17,$10,18,$7050,20,$7700,12
John Wall,WAS,$10200,2,$9800,2,$48,2,$19700,2,$18200,1
Trey Burke,WAS,$3500,21,$3000,26,$10,18,$5000,26,$6000,20
Jrue Holiday,NOP,$7600,8,$7500,7,$26,9,$15350,7,$13800,5
Tim Frazier,NOP,$3500,21,$3400,23,$10,18,$7950,18,$6600,19
Patrick Beverley,HOU,$5600,13,$5100,13,$21,12,$10750,12,$10200,9
Tyler Ennis,HOU,$3500,21,$3000,26,$10,18,$5000,26,$6000,20
Jeff Teague,IND,$7900,7,$7200,8,$32,7,$14850,8,$13600,6
Aaron Brooks,IND,$3500,21,$3000,26,$10,18,$5000,26,$6000,20
T.J. McConnell,PHI,$5900,12,$5300,12,$16,13,$10050,13,$10500,8
Sergio Rodriguez,PHI,$3800,19,$3800,20,$11,16,$8850,15,$7400,15
Jerian Grant,CHI,$3500,21,$3400,23,$10,18,$6150,22,$6700,17
Rajon Rondo,CHI,$3800,19,$3900,17,$15,14,$9800,14,$7700,12
Devin Harris,DAL,$3500,21,$3900,17,$10,18,$5000,26,$7700,12
Yogi Ferrell,DAL,,,$3500,22,,,,,,
Tony Parker,SAS,$4600,14,$4100,15,$13,15,$8800,16,$8100,10
Patty Mills,SAS,$3900,18,$3800,20,$11,16,$7900,19,$7400,15
Stephen Curry,GSW,$9000,3,$8600,4,$44,3,$19650,3,$16000,3
Shaun Livingston,GSW,$4200,16,$4000,16,$10,18,$5550,23,$7800,11
Damian Lillard,POR,$8800,4,$8300,5,$43,4,$17550,4,$15300,4
Shabazz Napier,POR,$3500,21,$3000,26,$10,18,$5000,26,$6000,20
