Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Stephen Curry,GSW,$9300,1,$9900,1,$49,1,$19000,1,$18200,1
Shaun Livingston,GSW,$3500,22,$3700,19,$10,19,$5100,22,$7400,18
T.J. McConnell,PHI,$5800,11,$5500,11,$16,14,$10450,12,$10900,11
Sergio Rodriguez,PHI,$3500,22,$3300,22,$10,19,$8500,18,$6400,22
Matthew Dellavedova,MIL,$3700,19,$3600,20,$10,19,$7600,19,$7100,20
Malcolm Brogdon,MIL,$4800,15,$4300,16,$14,16,$8700,17,$8400,16
Kyrie Irving,CLE,$9100,3,$9000,2,$39,4,$16200,4,$16600,2
Kyle Lowry,TOR,$8300,4,$8100,4,$40,3,$16700,3,$15000,4
Cory Joseph,TOR,$4400,18,$5200,14,$11,18,$6500,20,$10200,14
Derrick Rose,NYK,$6100,10,$6300,8,$24,9,$11050,10,$12500,9
Brandon Jennings,NYK,$4600,17,$3800,18,$13,17,$10150,13,$7400,18
Dennis Schroder,ATL,$6500,8,$6300,8,$27,8,$12300,8,$12600,7
Malcolm Delaney,ATL,$3500,22,$3200,23,$10,19,$5200,21,$6300,23
Isaiah Thomas,BOS,$9300,1,$8700,3,$48,2,$16850,2,$16000,3
Demetrius Jackson,BOS,$3500,22,$3000,24,$10,19,$5000,23,$6000,24
Jeff Teague,IND,$7300,6,$6900,5,$32,6,$13850,7,$13000,5
Aaron Brooks,IND,$3500,22,$3000,24,$10,19,$5000,23,$6000,24
Patrick Beverley,HOU,$5500,13,$5500,11,$19,11,$10950,11,$10800,12
Bobby Brown,HOU,$3500,22,$3000,24,$10,19,$5000,23,$6000,24
Goran Dragic,MIA,$7700,5,$6800,6,$34,5,$14500,5,$12700,6
Tyler Johnson,MIA,$5700,12,$5300,13,$19,11,$10100,14,$10500,13
Yogi Ferrell,DAL,$5300,14,$5100,15,$18,13,$9250,16,$10100,15
Devin Harris,DAL,$3600,20,$3500,21,$10,19,$5000,23,$7000,21
Ricky Rubio,MIN,$7200,7,$6600,7,$28,7,$14500,5,$12300,10
Tyus Jones,MIN,$3600,20,$3000,24,$10,19,$5000,23,$6000,24
Darren Collison,SAC,$6200,9,$6300,8,$21,10,$12100,9,$12600,7
Ty Lawson,SAC,$4800,15,$4000,17,$15,15,$9800,15,$7800,17
