Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Isaiah Whitehead,BKN,$3900,19,$3700,18,$10,18,$5000,24,,
Yogi Ferrell,BKN,$3500,23,$3000,24,$10,18,$5000,24,,
Matthew Dellavedova,MIL,$4000,17,$4300,17,$15,15,$9500,14,,
Jason Terry,MIL,$3500,23,$3000,24,$10,18,$5000,24,,
Ricky Rubio,MIN,$5600,12,$4800,14,$23,9,$12250,8,$9500,14
Tyus Jones,MIN,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Kemba Walker,CHA,$8300,4,$7400,6,$40,3,$17550,2,$14000,4
Brian Roberts,CHA,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Isaiah Thomas,BOS,$8100,5,$7600,4,$39,4,$15850,4,$13900,5
Terry Rozier,BOS,$3700,21,$3000,24,$10,18,$5150,23,$6000,21
Sergio Rodriguez,PHI,$4400,14,$4900,13,$17,12,$8850,15,$9800,13
T.J. McConnell,PHI,$3600,22,$3000,24,$10,18,$5000,24,$6000,21
Dennis Schroder,ATL,$5900,8,$6000,9,$23,9,$11750,10,$11900,9
Malcolm Delaney,ATL,$3500,23,$3000,24,$10,18,$5300,22,$6000,21
Kyle Lowry,TOR,$8400,3,$7800,3,$38,5,$15550,5,$14300,3
Cory Joseph,TOR,$4000,17,$3500,19,$10,18,$6300,18,$6900,17
Jose Calderon,LAL,$3500,23,$3400,20,$10,18,$5000,24,$6700,18
Marcelo Huertas,LAL,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Andrew Harrison,MEM,$4300,16,$5200,11,$12,16,$5450,21,$10200,11
Wade Baldwin,MEM,$3800,20,$3300,21,$10,18,$5850,20,$6400,19
Rajon Rondo,CHI,$5900,8,$6700,8,$25,8,$12100,9,$12600,8
Isaiah Canaan,CHI,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Deron Williams,DAL,$5700,11,$4600,16,$16,14,$11150,11,$9100,16
Devin Harris,DAL,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Jameer Nelson,DEN,$4400,14,$4700,15,$11,17,$6600,17,$9200,15
Emmanuel Mudiay,DEN,$5800,10,$5300,10,$22,11,$10900,12,$10500,10
Dante Exum,UTA,$3500,23,$3100,23,$10,18,$7750,16,$6000,21
Raulzinho Neto,UTA,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Goran Dragic,MIA,$7100,7,$6900,7,$30,7,$14500,7,$13000,7
Tyler Johnson,MIA,$5100,13,$5100,12,$17,12,$9900,13,$10100,12
Damian Lillard,POR,$9600,1,$8700,2,$45,2,$16200,3,$16000,2
Shabazz Napier,POR,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Eric Bledsoe,PHO,$8100,5,$7500,5,$33,6,$15200,6,$13800,6
Tyler Ulis,PHO,$3500,23,$3000,24,$10,18,$5000,24,$6000,21
Stephen Curry,GSW,$9500,2,$9100,1,$48,1,$21600,1,$16900,1
Shaun Livingston,GSW,$3500,23,$3200,22,$10,18,$6150,19,$6300,20
