Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Kyle Lowry,TOR,$9600,3,$8900,3,$42,4,$16850,5,$16400,3
Cory Joseph,TOR,$3600,27,$3500,25,$10,21,$6300,26,$6900,25
Elfrid Payton,ORL,$6700,9,$6000,9,$26,8,$11800,11,$11900,9
D.J. Augustin,ORL,$3500,29,$3300,26,$10,21,$6650,24,$6400,26
Jeff Teague,IND,$7600,7,$7500,6,$34,6,$15450,6,$13800,6
Aaron Brooks,IND,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
Spencer Dinwiddie,BKN,$3700,26,$3300,26,$10,21,$5650,27,$6400,26
Isaiah Whitehead,BKN,$3900,21,$3600,22,$10,21,$6600,25,$7100,22
Ricky Rubio,MIN,$6900,8,$6700,8,$22,11,$13400,8,$12600,8
Kris Dunn,MIN,$3800,23,$3600,22,$10,21,$6700,23,$7000,23
Reggie Jackson,DET,$6100,10,$6000,9,$26,8,$13250,9,$11900,9
Ish Smith,DET,$3800,23,$3200,28,$10,21,$8450,19,$6300,28
Jerian Grant,CHI,$3500,29,$3200,28,$10,21,$5400,28,$6300,28
Rajon Rondo,CHI,$4900,15,$4000,19,$15,15,$10450,14,$7800,19
Patrick Beverley,HOU,$5200,14,$5000,15,$19,12,$10650,13,$9800,15
Tyler Ennis,HOU,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
D'Angelo Russell,LAL,$6100,10,$5900,11,$24,10,$10450,14,$11600,11
Jose Calderon,LAL,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
Isaiah Thomas,BOS,$10500,2,$10000,2,$48,2,$20600,2,$17900,2
Marcus Smart,BOS,$5700,12,$5600,12,$18,13,$12150,10,$11100,12
Mike Conley,MEM,$7800,6,$7100,7,$33,7,$15350,7,$13300,7
Toney Douglas,MEM,$3900,21,$3000,30,$10,21,$5000,30,$6000,30
Russell Westbrook,OKC,$12100,1,$11500,1,$62,1,$24550,1,$20500,1
Semaj Christon,OKC,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
Matthew Dellavedova,MIL,$4100,20,$4100,18,$11,19,$8950,18,$8100,18
Malcolm Brogdon,MIL,$4900,15,$4700,16,$16,14,$8450,19,$9200,16
Emmanuel Mudiay,DEN,$5300,13,$4500,17,$14,16,$10200,17,$8800,17
Jamal Murray,DEN,$3800,23,$3600,22,$10,21,$7100,22,$7000,23
Eric Bledsoe,PHO,$9500,4,$8800,4,$41,5,$17600,3,$16300,4
Tyler Ulis,PHO,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
Darren Collison,SAC,$4800,18,$5300,13,$14,16,$11600,12,$10500,13
Ty Lawson,SAC,$4300,19,$3900,20,$11,19,$10400,16,$7700,20
Yogi Ferrell,DAL,$4900,15,$5100,14,$12,18,$7200,21,$10100,14
Devin Harris,DAL,$3600,27,$3700,21,$10,21,$5400,28,$7300,21
Damian Lillard,POR,$8400,5,$8000,5,$43,3,$17000,4,$14700,5
Shabazz Napier,POR,$3500,29,$3000,30,$10,21,$5000,30,$6000,30
