Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jeff Teague,IND,$7300,7,$7100,7,$30,7,$13200,8,,
Aaron Brooks,IND,$3500,20,$3000,20,$10,18,$5000,24,,
Dennis Schroder,ATL,$6400,9,$6400,10,$27,8,$13000,10,,
Jose Calderon,ATL,$3500,20,,,,,$5000,24,,
Stephen Curry,GSW,$10500,2,$10300,2,$52,2,$19050,3,,
Shaun Livingston,GSW,$3500,20,$3200,19,$10,18,$5000,24,,
Derrick Rose,NYK,$6500,8,$6300,11,$24,10,$12050,11,,
Chasson Randle,NYK,$3500,20,$3000,20,$10,18,$5000,24,,
Elfrid Payton,ORL,$5700,12,$5800,12,$18,13,$11400,12,,
D.J. Augustin,ORL,$3500,20,$3000,20,$10,18,$6750,19,,
John Wall,WAS,$10400,3,$10000,3,$51,3,$19450,2,,
Brandon Jennings,WAS,$4300,17,$3300,18,$11,17,$9500,16,,
Isaiah Thomas,BOS,$9300,4,$9100,4,$48,4,$18950,4,,
Terry Rozier,BOS,$3500,20,$3000,20,$10,18,$5750,21,,
Eric Bledsoe,PHO,$8600,5,$8000,5,$37,5,$14900,6,,
Ronnie Price,PHO,$3500,20,$3000,20,$10,18,$5000,24,,
George Hill,UTA,$6400,9,$6600,9,$23,11,$13150,9,,
Dante Exum,UTA,$3500,20,$3000,20,$10,18,$6650,20,,
Ty Lawson,SAC,$4600,16,$4200,16,$13,15,$8750,17,,
Darren Collison,SAC,$5500,13,$5200,14,$21,12,$10250,14,,
Russell Westbrook,OKC,$13400,1,$13000,1,$63,1,$25000,1,,
Norris Cole,OKC,$3700,18,$3000,20,$10,18,$7250,18,,
Yogi Ferrell,DAL,$5300,14,$4900,15,$16,14,$10150,15,,
Devin Harris,DAL,$3500,20,$3500,17,$10,18,$5250,23,,
Jrue Holiday,NOP,$7700,6,$7400,6,$36,6,$16200,5,,
Jarrett Jack,NOP,$3600,19,$3000,20,$10,18,$5450,22,,
D'Angelo Russell,LAL,$6400,9,$7100,7,$26,9,$13550,7,,
Jordan Clarkson,LAL,$5200,15,$5500,13,$12,16,$10850,13,,
