Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Matthew Dellavedova,MIL,$3700,29,,,$11,24,$8750,24,$7300,27
Jason Terry,MIL,$3500,33,,,$10,25,$5000,32,$6000,32
John Wall,WAS,$9700,1,,,$47,1,$18900,1,$16300,2
Trey Burke,WAS,$3500,33,,,$10,25,$5000,32,$6000,32
Mike Conley,MEM,$7000,11,,,$27,11,$14250,8,$12700,10
Wade Baldwin,MEM,$3500,33,,,$10,25,$5000,32,$6000,32
D.J. Augustin,ORL,$3600,31,,,$10,25,$7200,28,$7000,28
Elfrid Payton,ORL,$6000,14,,,$19,18,$11900,15,$11900,12
Kemba Walker,CHA,$8000,7,,,$36,6,$16700,5,$15000,5
Brian Roberts,CHA,$3500,33,,,$10,25,$5000,32,$6000,32
Jeremy Lin,BKN,$6400,13,,,$23,12,$12600,12,$11600,15
Spencer Dinwiddie,BKN,$3600,31,,,$10,25,$5000,32,$6000,32
Kyrie Irving,CLE,$7900,8,,,$39,4,$15600,7,$14000,7
Kay Felder,CLE,$3700,29,,,$10,25,$5000,32,$6000,32
Reggie Jackson,DET,$5500,18,,,$20,15,$10850,19,$10600,18
Ish Smith,DET,$4100,25,,,$12,23,$8650,25,$6300,31
Eric Bledsoe,PHO,$8200,5,,,$33,7,$15650,6,$14700,6
Tyler Ulis,PHO,$3500,33,,,$10,25,$5000,32,$6000,32
Patrick Beverley,HOU,$5800,16,,,$20,15,$12450,13,$11600,15
Tyler Ennis,HOU,$3500,33,,,$10,25,$5000,32,$7900,23
Dennis Schroder,ATL,$7100,9,,,$31,8,$14250,8,$14000,7
Malcolm Delaney,ATL,$3500,33,,,$10,25,$5100,31,$6000,32
Ricky Rubio,MIN,$5800,16,,,$20,15,$11600,17,$11900,12
Tyus Jones,MIN,$3500,33,,,$10,25,$5000,32,$6000,32
Jeff Teague,IND,$8200,5,,,$31,8,$13750,11,$14000,7
Aaron Brooks,IND,$3500,33,,,$10,25,$5000,32,$6000,32
Rajon Rondo,CHI,$6000,14,,,$23,12,$11800,16,$11900,12
Isaiah Canaan,CHI,$3500,33,,,$10,25,$5000,32,$6000,32
Deron Williams,DAL,$6600,12,,,$21,14,$12000,14,$11500,17
Devin Harris,DAL,$3500,33,,,$10,25,$5000,32,$6000,32
Jrue Holiday,NOP,$7100,9,,,$28,10,$14000,10,$12300,11
Tim Frazier,NOP,$4500,23,,,$18,19,$11400,18,$8500,22
Kyle Lowry,TOR,$8700,4,,,$38,5,$17500,3,$15200,4
Cory Joseph,TOR,$4200,24,,,$10,25,$7350,26,$7700,25
Damian Lillard,POR,$9100,3,,,$43,3,$16950,4,$15600,3
Shabazz Napier,POR,$3500,33,,,$10,25,$5000,32,$6000,32
Sergio Rodriguez,PHI,$4800,20,,,$17,22,$10750,20,$10200,19
T.J. McConnell,PHI,$3900,27,,,$10,25,$6500,29,$7700,25
Darren Collison,SAC,$4600,21,,,$18,19,$10600,21,$9100,21
Ty Lawson,SAC,$4600,21,,,$10,25,$8850,23,$7800,24
Emmanuel Mudiay,DEN,$5000,19,,,$18,19,$9600,22,$9800,20
Jameer Nelson,DEN,$3800,28,,,$10,25,$7250,27,$7000,28
Chris Paul,LAC,$9500,2,,,$46,2,$18800,2,$17300,1
Raymond Felton,LAC,$4000,26,,,$10,25,$5200,30,$7000,28
