Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Jerian Grant,CHI,$3600,19,$3400,17,$10,17,$5350,20,,
Rajon Rondo,CHI,$4800,14,$5000,14,$13,14,$10500,14,,
Isaiah Thomas,BOS,$9000,2,$8400,4,$48,1,$17600,3,,
Terry Rozier,BOS,$3500,21,$3000,20,$10,17,$5500,19,,
Derrick Rose,NYK,$6500,8,$6300,8,$26,8,$12800,7,$12600,7
Chasson Randle,NYK,$3600,19,$3000,20,$10,17,$5000,21,$6000,17
Jeremy Lin,BKN,$5500,10,$5200,13,$15,12,$11550,9,$10200,12
Spencer Dinwiddie,BKN,$3700,18,$3400,17,$10,17,$6650,17,$6700,15
Goran Dragic,MIA,$7700,5,$7200,6,$33,5,$14050,6,$13700,5
Tyler Johnson,MIA,$5500,10,$5300,12,$17,11,$10600,13,$10500,11
Jeff Teague,IND,$6900,6,$6400,7,$28,7,$12150,8,$12700,6
Aaron Brooks,IND,$3500,21,$3000,20,$10,17,$5000,21,$6000,17
Kyrie Irving,CLE,$9300,1,$9200,1,$43,3,$18200,2,$16900,1
Deron Williams,CLE,$4200,17,$3900,16,$11,15,$9950,15,$7700,14
Patrick Beverley,HOU,$5400,12,$5500,10,$19,9,$11200,11,$10900,9
Bobby Brown,HOU,$3500,21,$3000,20,$10,17,$5000,21,$6000,17
Damian Lillard,POR,$9000,2,$9000,2,$44,2,$20150,1,$16600,2
Shabazz Napier,POR,$3500,21,$3000,20,$10,17,$5000,21,$6000,17
Eric Bledsoe,PHO,$8400,4,$8600,3,$37,4,$16300,4,$15900,3
Tyler Ulis,PHO,$4300,15,$4800,15,$11,15,$5600,18,$9400,13
T.J. McConnell,PHI,$5700,9,$5800,9,$18,10,$10650,12,$11500,8
Sergio Rodriguez,PHI,$4300,15,$3300,19,$10,17,$8850,16,$6400,16
D'Angelo Russell,LAL,$6900,6,$7400,5,$31,6,$14850,5,$14000,4
Jordan Clarkson,LAL,$5400,12,$5400,11,$14,13,$11350,10,$10600,10
