Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dennis Schroder,ATL,$5900,12,$6100,14,$23,14,$13150,11,$12000,14
Malcolm Delaney,ATL,$3500,25,$3000,26,$10,22,$5900,23,$6000,26
John Wall,WAS,$9000,2,$8500,4,$48,2,$17650,2,$15600,4
Trey Burke,WAS,$3500,25,$3600,21,$10,22,$5000,25,$7000,21
Goran Dragic,MIA,$7200,8,$7100,7,$30,9,$13650,9,$13300,7
Tyler Johnson,MIA,$4700,17,$4600,17,$15,17,$7700,19,$9100,17
Kyle Lowry,TOR,$7500,7,$7300,6,$38,6,$13850,8,$13700,6
Cory Joseph,TOR,$3500,25,$3500,23,$11,21,$5800,24,$6900,24
Kemba Walker,CHA,$7800,5,$7500,5,$39,5,$16300,5,$13800,5
Brian Roberts,CHA,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
Isaiah Whitehead,BKN,$4500,18,$3600,21,$10,22,$5000,25,$7000,21
Chris Paul,LAC,$9000,2,$8600,3,$47,4,$17150,3,$15900,3
Raymond Felton,LAC,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
Mike Conley,MEM,$6500,10,$6600,10,$29,10,$13300,10,$12300,11
Andrew Harrison,MEM,$3700,22,$3000,26,$10,22,$5000,25,$6000,26
Eric Bledsoe,PHO,$7600,6,$7000,8,$36,7,$15350,6,$13300,7
Tyler Ulis,PHO,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
Tim Frazier,NOP,$5500,15,$6400,12,$24,13,$11900,14,$12700,9
Langston Galloway,NOP,$3700,22,$3000,26,$10,22,$7000,21,$6000,26
Derrick Rose,NYK,$5700,13,$5600,15,$25,12,$12250,13,$11200,15
Brandon Jennings,NYK,$4300,19,$3800,18,$12,18,$9050,16,$7400,18
Rajon Rondo,CHI,$6800,9,$6500,11,$33,8,$12450,12,$12300,11
Isaiah Canaan,CHI,$3600,24,$3200,25,$10,22,$5000,25,$6300,25
Damian Lillard,POR,$9600,1,$9100,1,$48,2,$17000,4,$16900,1
Shabazz Napier,POR,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
J.J. Barea,DAL,$5100,16,$4800,16,$12,18,$8050,17,$9500,16
Patty Mills,SAS,$3900,21,$3800,18,$12,18,$7200,20,$7400,18
Tony Parker,SAS,$4300,19,$3700,20,$16,16,$7850,18,$7300,20
George Hill,UTA,$5700,13,$6200,13,$21,15,$10550,15,$12300,11
Raulzinho Neto,UTA,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
Stephen Curry,GSW,$8800,4,$8900,2,$53,1,$21250,1,$16400,2
Shaun Livingston,GSW,$3500,25,$3500,23,$10,22,$6450,22,$7000,21
D'Angelo Russell,LAL,$6100,11,$6800,9,$26,11,$13950,7,$12700,9
Marcelo Huertas,LAL,$3500,25,$3000,26,$10,22,$5000,25,$6000,26
