Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Cory Joseph,TOR,$5400,16,$5400,15,$16,15,$10000,17,$10600,15
Delon Wright,TOR,$3600,25,$3500,29,$10,18,$5000,34,$7000,27
Jeff Teague,IND,$7000,12,$6500,13,$28,11,$12550,10,$12300,12
Aaron Brooks,IND,$3600,25,$3000,32,$10,18,$5000,34,$6000,32
Kemba Walker,CHA,$7600,8,$8000,5,$41,6,$17650,6,$14700,5
Brian Roberts,CHA,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
John Wall,WAS,$10400,2,$9700,2,$50,2,$18700,4,$17800,3
Brandon Jennings,WAS,$4100,21,$3500,29,$10,18,$8650,21,$7000,27
Jeremy Lin,BKN,$6100,13,$6600,12,$19,14,$11800,11,$12300,12
Spencer Dinwiddie,BKN,$3600,25,$3600,27,$10,18,$6900,28,$7000,27
T.J. McConnell,PHI,$6000,14,$5800,14,$20,13,$10450,14,$11500,14
Sergio Rodriguez,PHI,$4500,19,$3800,25,$10,18,$8500,22,$7400,25
Elfrid Payton,ORL,$7600,8,$7900,7,$31,9,$11750,12,$14600,7
D.J. Augustin,ORL,$3500,29,$3000,32,$10,18,$6850,29,$6000,32
Kyrie Irving,CLE,$8600,5,$7800,8,$43,5,$17850,5,$14300,8
Deron Williams,CLE,$3500,29,$4600,17,$10,18,$9500,18,$9100,17
Jamal Murray,DEN,$3700,22,$4300,20,$10,18,$7150,27,$8400,20
Emmanuel Mudiay,DEN,$3700,22,$3900,23,$10,18,$9400,19,$7700,23
Jrue Holiday,NOP,$7300,10,$7300,10,$30,10,$15400,7,$13700,10
Rajon Rondo,CHI,$7100,11,$7100,11,$23,12,$11650,13,$13300,11
Jerian Grant,CHI,$3500,29,$3000,32,$10,18,$5800,31,$6000,32
Ron Baker,NYK,$3500,29,$3600,27,$10,18,$5000,34,$7000,27
Chasson Randle,NYK,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
Matthew Dellavedova,MIL,$3500,29,$4200,21,$10,18,$8000,24,$8400,20
Jason Terry,MIL,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
Russell Westbrook,OKC,$13600,1,$13500,1,$64,1,$25000,1,$24200,1
Norris Cole,OKC,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
Mike Conley,MEM,$8000,6,$8000,5,$38,7,$14250,9,$14700,5
Andrew Harrison,MEM,$3500,29,$3500,29,$10,18,$5000,34,$7000,27
Tony Parker,SAS,$3700,22,$3900,23,$10,18,$8000,24,$7700,23
Patty Mills,SAS,$4200,20,$3800,25,$12,17,$7800,26,$7400,25
Damian Lillard,POR,$9200,4,$8600,4,$48,4,$19300,3,$15900,4
Shabazz Napier,POR,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
Dante Exum,UTA,$3500,29,$3000,32,$10,18,$6400,30,$6000,32
Shelvin Mack,UTA,$3600,25,$4100,22,$10,18,$8350,23,$8100,22
Ricky Rubio,MIN,$7900,7,$7700,9,$37,8,$14750,8,$14200,9
Tyus Jones,MIN,$3500,29,$3000,32,$10,18,$5000,34,$6000,32
Stephen Curry,GSW,$10000,3,$9700,2,$49,3,$20550,2,$17900,2
Shaun Livingston,GSW,$3500,29,$3000,32,$10,18,$5350,33,$6000,32
Devin Harris,DAL,$3500,29,$3000,32,$10,18,$5800,31,$6000,32
Yogi Ferrell,DAL,$4600,18,$4400,19,$10,18,$10450,14,$8700,19
Darren Collison,SAC,$5500,15,$4700,16,$15,16,$10400,16,$9200,16
Ty Lawson,SAC,$5300,17,$4500,18,$10,18,$9300,20,$8800,18
