Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Tyler Ulis,PHO,$6800,5,$7100,5,$15,8,$6100,14,$13300,5
Ronnie Price,PHO,$3500,13,$3000,16,$10,13,$5000,16,$6000,16
Jeremy Lin,BKN,$6000,7,$5600,8,$19,6,$12600,5,$11200,8
Isaiah Whitehead,BKN,$3500,13,$3500,13,$10,13,$6450,13,$7000,13
Cory Joseph,TOR,$5000,9,$5100,9,$14,9,$9100,9,$10100,9
Delon Wright,TOR,$3500,13,$3000,16,$10,13,$5000,16,$6000,16
Goran Dragic,MIA,$8000,3,$8000,3,$35,4,$13400,4,$14700,3
Tyler Johnson,MIA,$6300,6,$5900,7,$19,6,$10100,7,$11600,7
Chris Paul,LAC,$9300,2,$8500,2,$44,1,$16600,2,$15600,2
Raymond Felton,LAC,$3500,13,$3400,15,$10,13,$6700,12,$6700,15
Yogi Ferrell,DAL,$4700,10,$4000,10,$14,9,$9500,8,$7800,10
Devin Harris,DAL,$3500,13,$3000,16,$10,13,$5250,15,$6000,16
Mike Conley,MEM,$7600,4,$7400,4,$36,3,$14200,3,$14000,4
Andrew Harrison,MEM,$3500,13,$3500,13,$10,13,$5000,16,$7000,13
Patty Mills,SAS,$4300,11,$3900,12,$14,9,$7800,11,$7700,12
Tony Parker,SAS,$4000,12,$4000,10,$11,12,$8050,10,$7800,10
Derrick Rose,NYK,$6000,7,$6100,6,$26,5,$12400,6,$12000,6
Chasson Randle,NYK,$3500,13,$3000,16,$10,13,$5000,16,$6000,16
Damian Lillard,POR,$9900,1,$9800,1,$42,2,$18550,1,$18100,1
Shabazz Napier,POR,$3500,13,$3000,16,$10,13,$5000,16,$6000,16
