Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Eric Bledsoe,PHO,$6900,5,$6800,6,$31,5,$15000,5,$12700,6
Tyler Ulis,PHO,$3800,14,$3000,18,$10,14,$5000,17,$6000,19
John Wall,WAS,$9200,1,$9000,2,$44,2,$20000,1,$16600,2
Trey Burke,WAS,$3500,19,$3000,18,$10,14,$5000,17,$6000,19
Goran Dragic,MIA,$6700,7,$6600,7,$30,6,$14500,6,$12300,8
Tyler Johnson,MIA,$4500,13,$5000,11,$19,11,$9850,11,$10300,11
Sergio Rodriguez,PHI,$4900,11,$4800,12,$19,11,$8800,13,$9500,12
T.J. McConnell,PHI,$3800,14,$3400,15,$10,14,$5000,17,$6700,16
Stephen Curry,GSW,$8800,2,$9200,1,$48,1,$19050,2,$16900,1
Shaun Livingston,GSW,$3500,19,$3400,15,$10,14,$5450,15,$6700,16
Jeff Teague,IND,$6600,8,$6900,5,$30,6,$12100,8,$13000,5
Aaron Brooks,IND,$3500,19,$3000,18,$10,14,$5000,17,$6000,19
Mike Conley,MEM,$6900,5,$6400,8,$27,9,$13550,7,$12600,7
Andrew Harrison,MEM,$3700,16,$3200,17,$10,14,$5000,17,$6300,18
Kemba Walker,CHA,$8200,3,$8200,3,$43,3,$16950,3,$15100,3
Ramon Sessions,CHA,$3600,17,$3700,14,$10,14,$5650,14,$7300,15
Patrick Beverley,HOU,$4600,12,$4500,13,$16,13,$9900,10,$8800,13
Tyler Ennis,HOU,$3500,19,$3000,18,$10,14,$5000,17,$7900,14
Ish Smith,DET,$5400,10,$5600,10,$20,10,$9400,12,$11200,10
Beno Udrih,DET,$3500,19,$3000,18,$10,14,$5000,17,$6000,19
Isaiah Thomas,BOS,$8200,3,$7900,4,$41,4,$16250,4,$14600,4
Terry Rozier,BOS,$3600,17,$3000,18,$10,14,$5250,16,$6000,19
Ricky Rubio,MIN,$6100,9,$5700,9,$29,8,$11800,9,$11300,9
Tyus Jones,MIN,$3500,19,$3000,18,$10,14,$5000,17,$6000,19
