Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dante Exum,UTA,$3600,20,$3500,20,$10,20,$7800,19,,
Raulzinho Neto,UTA,$3500,22,$3000,25,$10,20,$5000,23,,
Patrick Beverley,HOU,$4600,17,$4500,17,$16,18,$9550,16,,
Tyler Ennis,HOU,$3500,22,$3000,25,$10,20,$5000,23,$7900,18
Devin Harris,DAL,$3600,20,$3000,25,$10,20,$5000,23,$6000,24
Jonathan Gibson,DAL,$3500,22,$3300,23,,,$5000,23,$6400,22
Elfrid Payton,ORL,$5800,10,$5500,11,$23,11,$11600,9,$10900,11
C.J. Watson,ORL,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Tyler Johnson,MIA,$5000,15,$5200,14,$19,15,$9950,15,$10200,14
John Wall,WAS,$8900,3,$8800,2,$46,3,$16250,4,$16300,2
Trey Burke,WAS,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Marcus Smart,BOS,$5600,11,$5600,10,$20,13,$11050,11,$11200,10
Isaiah Thomas,BOS,$8300,5,$7700,5,$41,4,$15500,5,$14200,5
Ish Smith,DET,$5400,13,$5400,12,$20,13,$8550,18,$10600,12
Beno Udrih,DET,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Kemba Walker,CHA,$8500,4,$8200,4,$41,4,$17600,3,$15100,4
Brian Roberts,CHA,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Tim Frazier,NOP,$5100,14,$4900,15,$28,8,$10400,14,$9800,15
Jrue Holiday,NOP,$7900,6,$6000,8,$22,12,$10450,13,$11900,8
Eric Bledsoe,PHO,$7200,7,$6700,7,$33,6,$15150,6,$12600,7
Tyler Ulis,PHO,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Sergio Rodriguez,PHI,$4700,16,$4700,16,$19,15,$10650,12,$9200,16
T.J. McConnell,PHI,$3800,19,$3400,22,$10,20,$5550,21,$6700,21
Ricky Rubio,MIN,$6300,9,$5800,9,$29,7,$12900,8,$11600,9
Kris Dunn,MIN,$3500,22,$3200,24,$13,19,$7050,20,$6300,23
Mike Conley,MEM,$7200,7,$6800,6,$27,9,$15100,7,$12700,6
Andrew Harrison,MEM,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Stephen Curry,GSW,$9100,2,$9200,1,$48,1,$18950,1,$17000,1
Shaun Livingston,GSW,$3500,22,$3500,20,$10,20,$5350,22,$7000,19
Matthew Dellavedova,MIL,$4300,18,$4200,18,$17,17,$9150,17,$8300,17
Jason Terry,MIL,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Rajon Rondo,CHI,$5500,12,$5300,13,$27,9,$11350,10,$10500,13
Isaiah Canaan,CHI,$3500,22,$3000,25,$10,20,$5000,23,$6000,24
Chris Paul,LAC,$9300,1,$8400,3,$47,2,$18150,2,$15600,3
Raymond Felton,LAC,$3500,22,$3600,19,$10,20,$5000,23,$7000,19
