Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Nicolas Batum,CHA,$6300,3,$6600,3,$29,4,$12650,5,,
J.R. Smith,CLE,$4300,11,$4300,11,$17,9,$9400,9,,
Iman Shumpert,CLE,$3900,12,$3300,13,$10,13,$7200,12,,
Nick Young,LAL,$4400,10,$4700,9,$12,11,$5000,13,$9200,8
Louis Williams,LAL,$5000,8,$5400,7,$18,8,$9850,8,$10600,6
Zach LaVine,MIN,$6200,4,$6500,4,$27,6,$12900,3,$12300,3
Evan Fournier,ORL,$5700,6,$5500,6,$24,7,$11500,7,$10900,5
C.J. Wilcox,ORL,$3500,14,$3000,14,$10,13,$5000,13,$6000,11
Victor Oladipo,OKC,$5400,7,$5200,8,$30,3,$13350,2,$10200,7
Alex Abrines,OKC,$3500,14,$3000,14,$10,13,$5000,13,$6000,11
Devin Booker,PHO,$6500,2,$6800,2,$29,4,$11600,6,$12700,2
John Jenkins,PHO,$3500,14,$3000,14,$10,13,$5000,13,$6000,11
Klay Thompson,GSW,$5800,5,$6100,5,$31,2,$12800,4,$12000,4
Patrick McCaw,GSW,$3500,14,$3000,14,$10,13,$5000,13,$6000,11
Gary Harris,DEN,$4500,9,$4700,9,$15,10,$9400,9,$9200,8
Malik Beasley,DEN,$3500,14,$3000,14,$10,13,$5000,13,$6000,11
C.J. McCollum,POR,$7400,1,$7300,1,$32,1,$14550,1,$13700,1
Allen Crabbe,POR,$3900,12,$4100,12,$12,11,$8200,11,$8100,10
