Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Joseph Young,IND,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Monta Ellis,IND,$3500,31,$3100,32,$10,22,$7900,23,$6000,32
C.J. Watson,ORL,$4200,20,$3800,24,$10,22,$5000,34,$7400,24
Evan Fournier,ORL,$5100,12,$5000,14,$20,9,$10150,15,$9900,14
Zach LaVine,MIN,$6200,7,$6600,7,$23,6,$11300,9,$12300,7
Brandon Rush,MIN,$4200,20,$3000,33,$10,22,$5000,34,$6000,32
Iman Shumpert,CLE,$4100,23,$4100,22,$10,22,$7600,24,$8100,22
DeAndre Liggins,CLE,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Tim Hardaway Jr.,ATL,$4900,15,$4200,21,$11,20,$8200,21,$8400,19
Lamar Patterson,ATL,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Dion Waiters,MIA,$7100,4,$6800,5,$22,7,$12000,6,$12700,5
Wayne Ellington,MIA,$4000,25,$4400,18,$11,20,$8250,20,$8700,18
Norman Powell,TOR,$4200,20,$5500,9,$13,18,$7950,22,$10900,9
Gerald Green,BOS,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Buddy Hield,NOP,$3500,31,$3200,30,$10,22,$6450,28,$6300,30
E'Twaun Moore,NOP,$3700,27,$3500,27,$10,22,$7500,25,$7000,27
Kentavious Caldwell-Pope,DET,$5600,10,$5600,8,$19,10,$10250,13,$11100,8
Reggie Bullock,DET,$3500,31,$3300,28,$10,22,$5000,34,$6400,28
Courtney Lee,NYK,$4800,16,$4300,19,$10,22,$10000,16,$8400,19
Sasha Vujacic,NYK,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Randy Foye,BKN,$3500,31,$3000,33,$10,22,$5150,31,$6000,32
Sean Kilpatrick,BKN,$4000,25,$4300,19,$17,12,$9000,18,$8400,19
Nik Stauskas,PHI,$3700,27,$3700,26,$10,22,$6650,27,$7300,26
Timothe Luwawu-Cabarrot,PHI,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Seth Curry,DAL,$5800,9,$5400,11,$15,16,$10450,12,$10600,11
Wesley Matthews,DAL,$5600,10,$4700,16,$16,15,$11400,8,$9200,16
Giannis Antetokounmpo,MIL,$9900,1,$10100,1,$53,1,$18300,1,$18000,1
Rashad Vaughn,MIL,$3500,31,$3000,33,$10,22,$6400,29,$6000,32
Rodney Hood,UTA,$4500,18,$4100,22,$14,17,$11450,7,$8100,22
Alec Burks,UTA,$3600,29,$3200,30,$10,22,$5100,32,$6300,30
J.J. Redick,LAC,$4700,17,$5200,12,$17,12,$10250,13,$10200,12
Alan Anderson,LAC,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Devin Booker,PHO,$6900,5,$7000,3,$29,3,$11250,10,$13300,3
Leandro Barbosa,PHO,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Tony Allen,MEM,$4500,18,$4500,17,$12,19,$8900,19,$8800,17
Troy Daniels,MEM,$3500,31,$3000,33,$10,22,$5300,30,$6000,32
Gary Harris,DEN,$5000,13,$4800,15,$17,12,$9600,17,$9500,15
Will Barton,DEN,$5000,13,$5200,12,$18,11,$10500,11,$10200,12
Dwyane Wade,CHI,$7700,2,$7000,3,$29,3,$13500,3,$13200,4
Denzel Valentine,CHI,$3600,29,$3000,33,$10,22,$5100,32,$6000,32
Victor Oladipo,OKC,$6000,8,$5500,9,$22,7,$12450,5,$10900,9
Alex Abrines,OKC,$3500,31,$3000,33,$10,22,$5000,34,$6000,32
Nicolas Batum,CHA,$7300,3,$7400,2,$33,2,$14550,2,$14000,2
Marco Belinelli,CHA,$4100,23,$3800,24,$10,22,$7450,26,$7400,24
Klay Thompson,GSW,$6300,6,$6800,5,$29,3,$12750,4,$12700,5
Ian Clark,GSW,$3500,31,$3300,28,$10,22,$5000,34,$6400,28
