Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Denzel Valentine,CHI,$3700,18,$4100,15,$10,13,$5900,22,$8000,15
Anthony Morrow,CHI,$3500,23,$3000,23,$10,13,$5000,23,$6000,23
Bradley Beal,WAS,$8500,4,$8200,3,$36,4,$14600,4,$15100,3
Tomas Satoransky,WAS,$3500,23,$3400,21,$10,13,$5000,23,$6700,21
Seth Curry,DAL,$5600,9,$5900,8,$27,6,$12650,6,$11600,8
Manny Harris,DAL,$4000,16,$3000,23,$10,13,,,$6000,23
Timothe Luwawu-Cabarrot,PHI,$3700,18,$3500,18,$10,13,$5000,23,$7000,18
Nik Stauskas,PHI,$3500,23,$3400,21,$10,13,$6800,20,$6700,21
DeMar DeRozan,TOR,$9300,3,$8000,4,$44,3,$15950,3,$14700,4
Norman Powell,TOR,$4100,14,$4500,13,$10,13,$7150,19,$8800,13
Kentavious Caldwell-Pope,DET,$4400,12,$5300,10,$19,10,$10150,12,$10500,10
Reggie Bullock,DET,$3500,23,$3000,23,$10,13,$5000,23,$6000,23
Avery Bradley,BOS,$6400,7,$6000,7,$22,8,$12850,5,$11900,7
Marcus Smart,BOS,$6300,8,$4900,12,$18,11,$11350,9,$9800,12
Randy Foye,BKN,$3600,20,$3000,23,$10,13,$5000,23,$6000,23
Caris LeVert,BKN,$4400,12,$4200,14,$10,13,$7250,18,$8400,14
Brandon Rush,MIN,$3500,23,$3000,23,$10,13,$5000,23,$6000,23
Lance Stephenson,MIN,$3500,23,$3000,23,$10,13,$7350,17,$6000,23
Dion Waiters,MIA,$6600,6,$6700,6,$24,7,$10700,10,$12600,6
Wayne Ellington,MIA,$4100,14,$3900,16,$10,13,$7700,14,$7700,16
James Harden,HOU,$11800,1,$11800,1,$62,1,$25000,1,$21100,1
Eric Gordon,HOU,$4900,11,$5000,11,$16,12,$10500,11,$9900,11
Wayne Selden,NOP,$3500,23,$3000,23,$10,13,$5000,23,$6000,23
E'Twaun Moore,NOP,$3900,17,$3500,18,$10,13,$7600,16,$6900,20
Evan Fournier,ORL,$5500,10,$5800,9,$20,9,$11800,7,$11500,9
C.J. Watson,ORL,$3500,23,$3000,23,$10,13,$5000,23,$6000,23
Devin Booker,PHO,$6900,5,$7200,5,$28,5,$11800,7,$13600,5
Brandon Knight,PHO,$3600,20,$3500,18,$10,13,$7900,13,$7000,18
Giannis Antetokounmpo,MIL,$10500,2,$9900,2,$52,2,$22000,2,$18200,2
Rashad Vaughn,MIL,$3500,23,$3000,23,$10,13,$6400,21,$6000,23
David Nwaba,LAL,,,$3000,23,$10,13,,,$6000,23
Nick Young,LAL,$3600,20,$3700,17,$10,13,$7650,15,$7300,17
