Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Giannis Antetokounmpo,MIL,$10300,2,$10000,1,$52,2,$20450,2,,
Rashad Vaughn,MIL,$3500,17,$3000,15,$10,11,$6400,15,,
Tim Hardaway Jr.,ATL,$4700,6,$4900,4,$13,9,$7100,10,,
Courtney Lee,NYK,$3900,12,$3700,11,$11,10,$8100,9,,
Sasha Vujacic,NYK,$3500,17,$3000,15,$10,11,$5000,18,,
DeMar DeRozan,TOR,$9100,3,$8500,2,$40,3,$15550,3,,
Norman Powell,TOR,$3500,17,$3600,14,$10,11,$5700,16,,
Brandon Rush,MIN,$4100,9,$4200,7,$10,11,$5000,18,,
Seth Curry,DAL,$4000,11,$3900,8,$10,11,$8900,8,,
Wesley Matthews,DAL,$5400,5,$4800,5,$18,6,$11100,6,,
James Harden,HOU,$11800,1,,,$62,1,$25000,1,$20700,1
K.J. McDaniels,HOU,$3500,17,,,$10,11,$5000,18,$6000,8
Joe Harris,BKN,$3600,15,,,$10,11,$6850,12,$6000,8
Randy Foye,BKN,$3600,15,,,$10,11,$5000,18,$6000,8
Victor Oladipo,OKC,$5700,4,$5600,3,$26,4,$12250,4,$11200,2
Alex Abrines,OKC,$3500,17,$3000,15,$10,11,$5000,18,$6000,8
Garrett Temple,SAC,$4100,9,$3900,8,$10,11,$6800,14,$7700,4
Arron Afflalo,SAC,$3500,17,$3000,15,$10,11,$5050,17,$6000,8
Denzel Valentine,CHI,$3800,13,$3700,11,$10,11,$5000,18,$7400,5
Tony Allen,MEM,$4700,6,$4700,6,$14,7,$9650,7,$9200,3
Troy Daniels,MEM,$3500,17,$3000,15,$10,11,$6850,12,$6000,8
Reggie Bullock,DET,$3500,17,$3000,15,$10,11,$5000,18,$6000,8
Darrun Hilliard,DET,$3500,17,$3000,15,$10,11,$5000,18,$6000,8
Nick Young,LAL,$3800,13,$3700,11,$14,7,$6900,11,$7300,7
Louis Williams,LAL,$4500,8,$3800,10,$19,5,$11750,5,$7400,5
