Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Evan Fournier,ORL,$5300,11,$5300,11,$24,9,$11850,10,$10500,11
Jodie Meeks,ORL,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Nicolas Batum,CHA,$7100,4,$6500,5,$27,5,$14250,4,$12300,5
Jeremy Lamb,CHA,$3800,18,$3600,21,$10,16,$6800,17,$7100,21
DeMar DeRozan,TOR,$8700,3,$7900,3,$40,3,$17200,3,$14700,3
Norman Powell,TOR,$3500,23,$4000,16,$10,16,$6700,18,$7800,16
Avery Bradley,BOS,$6900,5,$6500,5,$30,4,$12900,5,$12400,4
Gerald Green,BOS,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Wayne Ellington,MIA,$4800,13,$4500,13,$12,15,$5850,23,$8800,13
Rodney McGruder,MIA,$4000,17,$3900,18,$10,16,$5000,24,$7700,18
DeAndre Liggins,CLE,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Iman Shumpert,CLE,$3600,22,$3500,22,$10,16,$6350,21,$7000,22
Kentavious Caldwell-Pope,DET,$5700,10,$5600,10,$23,10,$10400,11,$11200,10
Darrun Hilliard,DET,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Zach LaVine,MIN,$6000,7,$6000,8,$27,5,$11950,9,$11900,8
James Harden,HOU,$11500,1,$11500,1,$56,1,$25000,1,$20500,1
K.J. McDaniels,HOU,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Victor Oladipo,OKC,$6500,6,$6500,5,$26,7,$12600,7,$12300,5
Alex Abrines,OKC,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Tim Hardaway Jr.,ATL,$3700,19,$4000,16,$10,16,$6400,19,$7800,16
Kyle Korver,ATL,$3700,19,$3700,20,$10,16,$7400,16,$7300,20
Giannis Antetokounmpo,MIL,$10300,2,$10000,2,$50,2,$20850,2,$18000,2
Rashad Vaughn,MIL,$3500,23,$3000,23,$10,16,$6400,19,$6000,23
Monta Ellis,IND,$4500,14,$4100,15,$17,12,$9700,13,$8000,15
Joseph Young,IND,$3700,19,$3000,23,$10,16,$5000,24,$6000,23
Wesley Matthews,DAL,$5100,12,$5100,12,$17,12,$9950,12,$10100,12
Seth Curry,DAL,$4500,14,$4500,13,$15,14,$8650,15,$8800,13
Courtney Lee,NYK,$4100,16,$3800,19,$10,16,$8850,14,$7400,19
Sasha Vujacic,NYK,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Arron Afflalo,SAC,$3500,23,$3000,23,$10,16,$5950,22,$6000,23
Ben McLemore,SAC,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Devin Booker,PHO,$5900,9,$5900,9,$25,8,$12400,8,$11600,9
Leandro Barbosa,PHO,$3500,23,$3000,23,$10,16,$5000,24,$6000,23
Louis Williams,LAL,$6000,7,$6600,4,$22,11,$12900,5,$12300,5
