Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Courtney Lee,NYK,$4900,16,$4600,17,$10,20,$9650,14,$9100,17
Justin Holiday,NYK,$3800,23,$3400,27,$10,20,$5750,33,$6600,28
Evan Fournier,ORL,$5300,14,$5900,6,$20,8,$11200,11,$11600,6
Mario Hezonja,ORL,$3500,29,$3200,32,$10,20,$5700,34,$6300,32
Gerald Henderson,PHI,$3800,23,$3900,19,$10,20,$7650,22,$7700,19
Nik Stauskas,PHI,$4100,19,$3800,22,$10,20,$6900,26,$7400,22
Dion Waiters,MIA,$7100,5,$6800,5,$25,6,$12850,7,$12700,5
Wayne Ellington,MIA,$3500,29,$3100,33,$10,20,$7350,25,$6000,33
Seth Curry,DAL,$6100,6,$5900,6,$18,12,$11250,10,$11600,6
Quinn Cook,DAL,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Tim Hardaway Jr.,ATL,$5400,12,$4700,16,$19,9,$9450,17,$9200,16
Bradley Beal,WAS,$7400,4,$7300,4,$32,4,$13400,4,$13700,4
Tomas Satoransky,WAS,$3500,29,$3500,26,$10,20,$5000,35,$6900,26
DeMar DeRozan,TOR,$10200,3,$9300,3,$42,3,$17050,3,$17200,3
Norman Powell,TOR,$3700,27,$3600,25,$10,20,$7450,24,$7000,25
Iman Shumpert,CLE,$3500,29,$3300,30,$10,20,$6500,27,$6400,30
DeAndre Liggins,CLE,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Avery Bradley,BOS,$5900,7,$5100,12,$24,7,$13050,5,$10100,12
Marcus Smart,BOS,$5900,7,$5100,12,$18,12,$11450,9,$10100,12
Kentavious Caldwell-Pope,DET,$5400,12,$5900,6,$19,9,$10550,13,$11600,6
Reggie Bullock,DET,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
E'Twaun Moore,NOP,$3900,22,$3900,19,$10,20,$7500,23,$7700,19
Tim Frazier,NOP,$3500,29,$3400,27,$10,20,$7800,21,$6600,28
Gary Harris,DEN,$5500,11,$5900,6,$19,9,$11700,8,$11600,6
Will Barton,DEN,$5900,7,$5600,11,$26,5,$12900,6,$11100,11
Giannis Antetokounmpo,MIL,$11100,2,$10500,2,$53,2,$21150,2,$18900,2
Rashad Vaughn,MIL,$3500,29,$3000,34,$10,20,$6400,28,$6000,33
Joseph Young,IND,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Rodney Stuckey,IND,$3800,23,$3000,34,$10,20,$6000,30,$6000,33
Danny Green,SAS,$3800,23,$3800,22,$10,20,$7900,20,$7400,22
Manu Ginobili,SAS,$3600,28,$3300,30,$10,20,$6000,30,$6400,30
Brandon Rush,MIN,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Rodney Hood,UTA,$4100,19,$4100,18,$13,18,$9600,15,$8000,18
Alec Burks,UTA,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Randy Foye,BKN,$3500,29,$3000,34,$10,20,$5000,35,$6000,33
Joe Harris,BKN,$3500,29,$3400,27,$10,20,$6300,29,$6700,27
Ben McLemore,SAC,$4200,18,$3900,19,$13,18,$5850,32,$7700,19
Tyreke Evans,SAC,$5900,7,$5700,10,$14,15,$11100,12,$11300,10
James Harden,HOU,$12200,1,$11700,1,$62,1,$23900,1,$20900,1
Eric Gordon,HOU,$5100,15,$4800,14,$16,14,$9550,16,$9400,15
J.J. Redick,LAC,$4400,17,$4800,14,$14,15,$9350,18,$9500,14
Jamal Crawford,LAC,$4000,21,$3800,22,$14,15,$8250,19,$7400,22
