Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Seth Curry,DAL,$5300,5,$5800,6,$27,4,$12900,2,,
Wesley Matthews,DAL,$4500,6,$4800,8,$20,6,$10300,8,,
Randy Foye,BKN,$3600,17,$3000,24,$10,12,$5000,22,,
Caris LeVert,BKN,$4300,8,$4100,12,$11,10,$6700,17,,
Avery Bradley,BOS,$6500,3,$6300,4,$22,5,$12550,3,,
Marcus Smart,BOS,$6300,4,$6100,5,$18,8,$11100,6,,
Timothe Luwawu-Cabarrot,PHI,$3800,15,$3700,16,$10,12,$5000,22,,
Nik Stauskas,PHI,$3600,17,$3400,21,$10,12,$7350,13,,
Devin Booker,PHO,,,$7300,2,$30,3,$11050,7,,
Leandro Barbosa,PHO,,,$3200,22,$10,12,$5000,22,,
Kentavious Caldwell-Pope,DET,,,$5100,7,$19,7,$11400,5,,
C.J. McCollum,POR,$7100,2,$7200,3,$33,2,$12450,4,$13600,2
Pat Connaughton,POR,$3500,22,$3000,24,$10,12,$5000,22,$6000,13
Wayne Ellington,MIA,$4000,10,$3900,14,$10,12,$6950,15,$7700,7
Josh Richardson,MIA,$4100,9,$4600,9,$10,12,$7050,14,$9100,3
Brandon Rush,MIN,$3500,22,$3000,24,$10,12,$5000,22,$6000,13
E'Twaun Moore,NOP,$4000,10,$3900,14,$10,12,$7900,11,$7700,7
Jordan Crawford,NOP,$3500,22,$4400,11,$14,9,,,$8700,5
Joseph Young,IND,$3500,22,$3000,24,$10,12,$5000,22,$6000,13
Rodney Stuckey,IND,$3500,22,$3000,24,$10,12,$5550,21,$6000,13
DeMar DeRozan,TOR,$8800,1,$7700,1,$42,1,$16500,1,$14300,1
Norman Powell,TOR,$4000,10,$4000,13,$10,12,$7400,12,$7800,6
Buddy Hield,SAC,$4400,7,$4500,10,$11,10,$7950,10,$8800,4
Arron Afflalo,SAC,$3600,17,$3100,23,$10,12,$5650,20,$6000,13
Danny Green,SAS,$4000,10,$3700,16,$10,12,$8600,9,$7300,9
Manu Ginobili,SAS,$4000,10,$3700,16,$10,12,$6550,19,$7300,9
Iman Shumpert,CLE,$3600,17,$3600,20,$10,12,$6850,16,$7000,12
DeAndre Liggins,CLE,$3500,22,$3000,24,$10,12,$5000,22,$6000,13
Nick Young,LAL,$3700,16,$3700,16,$10,12,$6600,18,$7300,9
David Nwaba,LAL,$3600,17,$3000,24,$10,12,,,$6000,13
