Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Randy Foye,BKN,$3600,23,$3700,23,$10,19,$5000,28,$7400,23
Caris LeVert,BKN,$4300,17,$4300,16,$11,15,$6950,20,$8500,16
Bradley Beal,WAS,$8000,3,$7800,3,$36,3,$15200,3,$14300,3
Tomas Satoransky,WAS,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
Iman Shumpert,CLE,$3500,24,$3400,25,$10,19,$6300,23,$6600,25
DeAndre Liggins,CLE,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
Nicolas Batum,CHA,$6800,5,$6900,5,$29,5,$12900,6,$13000,5
Jeremy Lamb,CHA,$5000,13,$4000,19,$12,14,$5850,26,$7800,19
Kentavious Caldwell-Pope,DET,$4600,15,$5200,12,$21,9,$10650,10,$10200,12
Reggie Bullock,DET,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
Evan Fournier,ORL,$5500,11,$5500,11,$20,12,$10300,12,$10900,11
Jodie Meeks,ORL,$3500,24,$3000,29,$11,15,$6150,24,$6000,29
Gary Harris,DEN,$6300,9,$6500,7,$21,9,$10000,13,$12300,8
Will Barton,DEN,$6500,6,$6400,9,$22,8,$10800,9,$12700,7
Rodney Stuckey,IND,$3500,24,$3000,29,$10,19,$6150,24,$6000,29
Monta Ellis,IND,$4300,17,$4000,19,$10,19,$9400,14,$7800,19
Devin Booker,PHO,$6500,6,$6900,5,$28,6,$11700,7,$13000,5
Leandro Barbosa,PHO,$3500,24,$3200,27,$10,19,$5000,28,$6300,27
Avery Bradley,BOS,$6500,6,$6500,7,$25,7,$13400,5,$12300,8
Gerald Green,BOS,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
Timothe Luwawu-Cabarrot,PHI,$3500,24,$3900,22,$10,19,$5000,28,$7700,22
Nik Stauskas,PHI,$3800,21,$4200,17,$10,19,$7350,18,$8300,18
Anthony Morrow,CHI,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
Denzel Valentine,CHI,$4400,16,$4400,15,$11,15,$6350,22,$8700,15
Tim Hardaway Jr.,ATL,$5800,10,$6000,10,$20,12,$10500,11,$11900,10
Giannis Antetokounmpo,MIL,$10300,2,$9700,2,$53,2,$19700,2,$17800,2
Rashad Vaughn,MIL,$3500,24,$3000,29,$10,19,$6400,21,$6000,29
Tim Frazier,NOP,$3900,20,$4000,19,$10,19,$7650,16,$7800,19
Quinn Cook,NOP,$3500,24,$3000,29,$10,19,$5000,28,$6000,29
James Harden,HOU,$12500,1,$12200,1,$62,1,$25000,1,$21800,1
Louis Williams,HOU,$5300,12,$5100,13,$21,9,$11550,8,$10100,13
Buddy Hield,SAC,$4700,14,$5100,13,$11,15,$9000,15,$10100,13
Garrett Temple,SAC,$4200,19,$4200,17,$10,19,$7600,17,$8400,17
Klay Thompson,GSW,$7300,4,$7200,4,$34,4,$13500,4,$13700,4
Patrick McCaw,GSW,$3500,24,$3300,26,$10,19,$5000,28,$6400,26
Brandon Rush,MIN,$3500,24,$3200,27,$10,19,$5050,27,$6300,27
Nick Young,LAL,$3700,22,$3700,23,$10,19,$7250,19,$7300,24
David Nwaba,LAL,$3500,24,$3000,29,$10,19,,,$6000,29
