Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Garrett Temple,SAC,$4300,14,$4000,16,$10,16,$6750,23,$7800,16
Arron Afflalo,SAC,$3500,25,$3000,26,$10,16,$5550,27,$6000,26
Iman Shumpert,CLE,$4000,18,$4000,16,$10,16,$8000,16,$7800,16
DeAndre Liggins,CLE,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Dion Waiters,MIA,$6000,7,$6600,5,$14,11,$11550,8,$12300,7
Wayne Ellington,MIA,$3800,20,$3900,18,$10,16,$6850,22,$7700,18
Randy Foye,BKN,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Sean Kilpatrick,BKN,$4200,15,$4600,11,$19,9,$8100,14,$9100,11
James Harden,HOU,$12100,1,$12300,1,$62,1,$23150,1,$22000,1
K.J. McDaniels,HOU,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Gerald Green,BOS,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Nik Stauskas,PHI,$3600,22,$3400,23,$10,16,$6450,24,$6600,24
Timothe Luwawu-Cabarrot,PHI,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Giannis Antetokounmpo,MIL,$10400,2,$10600,2,$52,2,$22350,2,$18900,2
Rashad Vaughn,MIL,$3500,25,$3000,26,$10,16,$6400,25,$6000,26
Victor Oladipo,OKC,$5700,8,$5500,9,$24,7,$12200,6,$10900,9
Alex Abrines,OKC,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Buddy Hield,NOP,$3600,22,$3400,23,$10,16,$7300,20,$6700,23
E'Twaun Moore,NOP,$3500,25,$3300,25,$10,16,$7600,18,$6400,25
Gary Neal,ATL,,,$3000,26,$10,16,$5000,29,$6000,26
Tim Hardaway Jr.,ATL,$4500,11,$4200,14,$13,13,$8050,15,$8300,14
Dwyane Wade,CHI,$7000,5,$6400,6,$25,6,$12150,7,$12700,5
Denzel Valentine,CHI,$3600,22,$3000,26,$10,16,$5000,29,$6000,26
Klay Thompson,GSW,$6200,6,$6300,7,$29,5,$12950,5,$12600,6
Patrick McCaw,GSW,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Nicolas Batum,CHA,$7100,4,$7400,4,$33,4,$14350,4,$14000,4
Marco Belinelli,CHA,$4100,16,$3900,18,$10,16,$7400,19,$7700,18
Norman Powell,TOR,$3500,25,$3600,20,$10,16,$5750,26,$7100,20
Tony Allen,MEM,$4400,12,$4400,13,$14,11,$8350,12,$8800,13
Troy Daniels,MEM,$3500,25,$3000,26,$10,16,$5400,28,$6000,26
Courtney Lee,NYK,$4000,18,$3600,20,$10,16,$7900,17,$7000,21
Sasha Vujacic,NYK,$3500,25,$3000,26,$10,16,$5000,29,$6000,26
Seth Curry,DAL,$4100,16,$4700,10,$11,15,$9200,11,$9200,10
Wesley Matthews,DAL,$5300,10,$4600,11,$18,10,$10150,10,$9100,11
Nick Young,LAL,$4400,12,$4200,14,$12,14,$7200,21,$8300,14
Louis Williams,LAL,$5700,8,$5800,8,$21,8,$11500,9,$11600,8
C.J. McCollum,POR,$8100,3,$7800,3,$37,3,$15950,3,$14300,3
Allen Crabbe,POR,$3700,21,$3600,20,$10,16,$8250,13,$7000,21
