Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Evan Fournier,ORL,$5900,2,$5700,2,$22,2,$11150,2,$11200,2
Jodie Meeks,ORL,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
Kentavious Caldwell-Pope,DET,$5700,3,$5600,3,$21,3,$9550,4,$11200,2
Darrun Hilliard,DET,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
E'Twaun Moore,NOP,$4200,6,$3900,7,$13,6,$8200,6,$7700,7
Langston Galloway,NOP,$3500,9,$3000,9,$10,8,$6800,7,$6000,9
Victor Oladipo,OKC,$6400,1,$6700,1,$28,1,$12650,1,$12600,1
Alex Abrines,OKC,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
Arron Afflalo,SAC,$3500,9,$3000,9,$10,8,$6350,9,$6000,9
Ben McLemore,SAC,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
Justin Holiday,NYK,$4100,7,$3900,7,$10,8,$5600,10,$7700,7
Sasha Vujacic,NYK,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
Monta Ellis,IND,$4800,4,$4600,5,$19,4,$9950,3,$9100,5
Joseph Young,IND,$3500,9,$3000,9,$10,8,$5000,11,$6000,9
J.J. Redick,LAC,$4400,5,$4700,4,$17,5,$9000,5,$9200,4
Jamal Crawford,LAC,$3800,8,$4000,6,$11,7,$6800,7,$7800,6
