Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Louis Williams,LAL,$5000,12,$5500,9,$16,14,$9650,11,$10900,10
Nick Young,LAL,$4400,18,$4800,14,$11,20,$5000,30,$9500,14
E'Twaun Moore,NOP,$4700,13,$4300,18,$15,17,$9000,14,$8400,18
Buddy Hield,NOP,$3900,22,$3700,25,$10,23,$9000,14,$7300,25
Avery Bradley,BOS,$6900,4,$7000,4,$28,6,$12000,6,$13300,4
Gerald Green,BOS,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Joseph Young,IND,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Monta Ellis,IND,$5300,9,$5100,13,$23,10,$9500,13,$10100,13
Gerald Henderson,PHI,$4000,19,$3500,26,$10,23,$7400,23,$7000,26
Nik Stauskas,PHI,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Kyle Korver,ATL,$3500,26,$3900,20,$13,19,$7500,20,$7700,20
Tim Hardaway Jr.,ATL,$3500,26,$3800,21,$10,23,$5850,27,$7400,21
Courtney Lee,NYK,$3900,22,$3800,21,$10,23,$8250,19,$7400,21
Sasha Vujacic,NYK,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
DeMar DeRozan,TOR,$9000,3,$8400,3,$41,3,$14550,3,$15600,3
Norman Powell,TOR,$3500,26,$3000,28,$10,23,$6450,26,$6000,28
Danny Green,SAS,$4500,16,$4500,17,$11,20,$10900,9,$8800,17
Manu Ginobili,SAS,$3500,26,$3500,26,$11,20,$7450,21,$7000,26
James Harden,HOU,$11500,1,$11300,1,$55,1,$23850,1,$20200,1
K.J. McDaniels,HOU,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
J.J. Redick,LAC,$3900,22,$3800,21,$17,12,$8750,17,$7400,21
Jamal Crawford,LAC,$4000,19,$3800,21,$17,12,$7100,24,$7400,21
Zach LaVine,MIN,$6200,7,$6500,6,$27,8,$11350,8,$12300,6
Brandon Rush,MIN,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Rodney Hood,UTA,$5400,8,$5800,8,$26,9,$11450,7,$11500,8
Dion Waiters,MIA,$4600,15,$4600,16,$16,14,$7450,21,$9100,16
Rodney McGruder,MIA,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Bradley Beal,WAS,$5300,9,$5500,9,$28,6,$10650,10,$11000,9
Tomas Satoransky,WAS,$3500,26,$4300,18,$10,23,$5100,28,$8400,18
Dwyane Wade,CHI,$6600,5,$6500,6,$30,4,$12250,4,$12300,6
Denzel Valentine,CHI,$3500,26,$3000,28,$10,23,$5100,28,$6000,28
Giannis Antetokounmpo,MIL,$9400,2,$9100,2,$51,2,$18400,2,$16900,2
Rashad Vaughn,MIL,$3800,25,$3000,28,$10,23,$6800,25,$6000,28
Kentavious Caldwell-Pope,DET,$4700,13,$5200,12,$21,11,$9600,12,$10200,12
Reggie Bullock,DET,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Gary Harris,DEN,$4500,16,$4800,14,$15,17,$8800,16,$9400,15
Malik Beasley,DEN,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
Randy Foye,BKN,$4000,19,$3000,28,$10,23,$5000,30,$6000,28
Sean Kilpatrick,BKN,$5300,9,$5500,9,$16,14,$8500,18,$10900,10
Devin Booker,PHO,$6500,6,$6800,5,$29,5,$12100,5,$12700,5
Leandro Barbosa,PHO,$3500,26,$3000,28,$10,23,$5000,30,$6000,28
