Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Dwyane Wade,CHI,$7900,2,$7000,2,$31,2,$14150,2,$13300,2
Denzel Valentine,CHI,$3500,13,$3000,15,$10,7,$5350,12,$6000,13
Brandon Rush,MIN,$3600,10,$3100,13,$10,7,$5000,14,$6000,13
Lance Stephenson,MIN,$3700,9,$3100,13,$14,4,$9200,4,$6000,13
Danny Green,SAS,$3900,7,$3700,8,$10,7,$8400,6,$7300,9
Manu Ginobili,SAS,$3500,13,$3200,12,$10,7,$6600,10,$6300,12
Courtney Lee,NYK,$4300,4,$3900,5,$11,6,$7900,7,$7700,5
Justin Holiday,NYK,$3600,10,$3400,10,$10,7,$5300,13,$6600,10
Kentavious Caldwell-Pope,DET,$5100,3,$5200,3,$21,3,$9450,3,$10200,3
Reggie Bullock,DET,$3500,13,$3000,15,$10,7,$5000,14,$6000,13
DeMar DeRozan,TOR,$8800,1,$7800,1,$42,1,$14800,1,$14400,1
Norman Powell,TOR,$4100,5,$3900,5,$13,5,$7500,9,$7700,5
Buddy Hield,NOP,$3600,10,$3900,5,$10,7,$7650,8,$7700,5
E'Twaun Moore,NOP,$3800,8,$3700,8,$10,7,$8450,5,$7400,8
Ben McLemore,SAC,$4100,5,$4000,4,$10,7,$5000,14,$7800,4
Arron Afflalo,SAC,$3500,13,$3300,11,$10,7,$6550,11,$6400,11
