Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Devin Booker,PHO,$6000,4,$6200,4,$29,3,$11850,5,$12200,4
Leandro Barbosa,PHO,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Bradley Beal,WAS,$5700,7,$6000,6,$28,6,$12050,4,$11900,6
Marcus Thornton,WAS,$3500,16,$3200,14,$11,12,$5700,14,$6300,14
Josh Richardson,MIA,$4400,11,$5300,9,$14,10,$9650,9,$10500,9
Dion Waiters,MIA,$5000,9,$5100,11,$14,10,$9100,11,$10100,11
Gerald Henderson,PHI,$3900,12,$3500,12,$11,12,$7500,12,$7000,12
Hollis Thompson,PHI,$3600,15,$3000,15,$10,14,$5000,16,$6000,15
Klay Thompson,GSW,$6000,4,$6200,4,$29,3,$11800,6,$12200,4
Patrick McCaw,GSW,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Monta Ellis,IND,$5500,8,$5600,8,$23,8,$10700,7,$11100,8
Joseph Young,IND,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Tony Allen,MEM,$3800,14,$3300,13,$10,14,$7500,12,$6400,13
Troy Daniels,MEM,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Nicolas Batum,CHA,$6900,2,$6700,3,$29,3,$14050,3,$12600,3
Jeremy Lamb,CHA,$3900,12,$3000,15,$10,14,$5400,15,$6000,15
James Harden,HOU,$11700,1,$11900,1,$56,1,$24850,1,$21400,1
K.J. McDaniels,HOU,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Kentavious Caldwell-Pope,DET,$4700,10,$5300,9,$21,9,$9400,10,$10500,9
Darrun Hilliard,DET,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Avery Bradley,BOS,$6800,3,$7000,2,$32,2,$14750,2,$13300,2
Gerald Green,BOS,$3500,16,$3000,15,$10,14,$5000,16,$6000,15
Zach LaVine,MIN,$5900,6,$5900,7,$27,7,$10700,7,$11600,7
