Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Courtney Lee,NYK,$3700,10,$3700,10,$10,9,$8050,9,$7300,10
Sasha Vujacic,NYK,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Nicolas Batum,CHA,$6700,1,$6800,1,$31,1,$13400,1,$12700,2
Jeremy Lamb,CHA,$3600,12,$3000,12,$10,9,$5000,12,$6000,12
Danny Green,SAS,$4200,8,$4000,9,$11,8,$9150,7,$7800,9
Manu Ginobili,SAS,$3700,10,$3200,11,$10,9,$6700,11,$6300,11
Bradley Beal,WAS,$6000,2,$6500,2,$28,3,$10150,5,$13000,1
Marcus Thornton,WAS,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Troy Daniels,MEM,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Tony Allen,MEM,$3900,9,$4100,8,$10,9,$7550,10,$8100,8
Rodney McGruder,MIA,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Dion Waiters,MIA,$5100,6,$5300,6,$16,7,$8500,8,$10500,6
Kentavious Caldwell-Pope,DET,$5100,6,$5100,7,$21,6,$9250,6,$10100,7
Darrun Hilliard,DET,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Victor Oladipo,OKC,$6000,2,$6400,3,$26,5,$12000,3,$12600,3
Alex Abrines,OKC,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Zach LaVine,MIN,$5800,5,$6000,5,$27,4,$11750,4,$11900,5
Brandon Rush,MIN,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
Klay Thompson,GSW,$6000,2,$6200,4,$29,2,$12650,2,$12300,4
Patrick McCaw,GSW,$3500,13,$3000,12,$10,9,$5000,12,$6000,12
