Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Sean Kilpatrick,BKN,$4400,13,$5400,9,$19,9,$9500,11,$10600,9
Randy Foye,BKN,$3500,26,$3000,26,$10,20,$5000,26,$6000,26
Joseph Young,IND,$3700,23,$3000,26,$10,20,$5000,26,$6000,26
Monta Ellis,IND,$4000,17,$3700,22,$13,15,$9200,13,$7400,20
Rodney Hood,UTA,$4300,14,$4700,13,$18,13,$10300,9,$9200,13
Alec Burks,UTA,$4100,16,$3000,26,$13,15,$5000,26,$6000,26
DeMar DeRozan,TOR,$8300,2,$7200,4,$42,2,$14450,3,$13700,4
Norman Powell,TOR,$3500,26,$4000,18,$10,20,$5400,24,$7800,18
Nicolas Batum,CHA,$7800,4,$7700,3,$35,4,$13500,4,$14300,3
Jeremy Lamb,CHA,$4000,17,$4100,16,$11,17,$5850,23,$8100,16
Kentavious Caldwell-Pope,DET,$5700,7,$5800,7,$19,9,$10200,10,$11600,7
Darrun Hilliard,DET,$3500,26,$3000,26,$10,20,$5000,26,$6000,26
Victor Oladipo,OKC,$5900,5,$6000,6,$26,5,$11750,6,$11900,6
Alex Abrines,OKC,$3500,26,$3300,24,$10,20,$5000,26,$6400,24
James Harden,HOU,$12000,1,$12100,1,$61,1,$25000,1,$21700,1
K.J. McDaniels,HOU,$3500,26,$3000,26,$10,20,$5000,26,$6000,26
Kyle Korver,ATL,$4200,15,$4100,16,$11,17,$7450,18,$8100,16
Tim Hardaway Jr.,ATL,$3800,21,$3700,22,$10,20,$6450,22,$7300,23
Buddy Hield,NOP,$4000,17,$3800,20,$10,20,$7850,17,$7400,20
E'Twaun Moore,NOP,$3600,25,$3200,25,$10,20,$7100,21,$6300,25
Devin Booker,PHO,$5900,5,$6300,5,$25,6,$11150,8,$12600,5
Leandro Barbosa,PHO,$3500,26,$3000,26,$10,20,$5150,25,$6000,26
Wesley Matthews,DAL,$5500,8,$5600,8,$22,8,$11650,7,$11200,8
Nicolas Brussino,DAL,$3500,26,$3000,26,$10,20,$5000,26,$6000,26
Nick Young,LAL,$4700,11,$4600,14,$16,14,$7150,20,$9100,14
Louis Williams,LAL,$4900,9,$4900,11,$23,7,$12350,5,$9700,12
Allen Crabbe,POR,$3800,21,$4400,15,$11,17,$8300,15,$8700,15
C.J. McCollum,POR,$8000,3,$9000,2,$37,3,$15750,2,$16500,2
Danny Green,SAS,$3700,23,$3900,19,$10,20,$8100,16,$7700,19
Manu Ginobili,SAS,$3900,20,$3800,20,$10,20,$7250,19,$7400,20
Gary Harris,DEN,$4700,11,$4900,11,$19,9,$8350,14,$9800,10
Will Barton,DEN,$4900,9,$5000,10,$19,9,$9400,12,$9800,10
