Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Rodney Hood,UTA,$5200,11,$5800,9,$26,10,$12950,6,,
James Harden,HOU,$11700,1,$11700,1,$56,1,$23500,1,,
K.J. McDaniels,HOU,$3500,23,$3000,23,$10,19,$5000,22,,
Wesley Matthews,DAL,$4700,14,$5100,14,$19,13,$9950,12,$10100,12
Seth Curry,DAL,$4100,18,$5700,10,$12,17,$5000,22,$11300,8
Evan Fournier,ORL,$5500,9,$5600,11,$24,11,$11600,8,$11200,9
C.J. Wilcox,ORL,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Dion Waiters,MIA,$4800,13,$4800,16,$14,16,$8550,16,$9500,14
Josh Richardson,MIA,$4300,17,$5000,15,$12,17,$9000,15,$9900,13
Bradley Beal,WAS,$5300,10,$5500,12,$28,8,$10250,11,$10900,10
Tomas Satoransky,WAS,$3500,23,$3800,19,$10,19,$5000,22,$7400,17
Avery Bradley,BOS,$7000,3,$7100,3,$32,3,$14100,3,$13400,2
Gerald Green,BOS,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Kentavious Caldwell-Pope,DET,$4900,12,$5200,13,$21,12,$9150,13,$10200,11
Darrun Hilliard,DET,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Nicolas Batum,CHA,$6700,4,$6700,4,$29,5,$14000,4,$12600,3
E'Twaun Moore,NOP,$4500,15,$4400,18,$15,15,$7800,19,$8800,16
Buddy Hield,NOP,$3900,19,$3500,20,$10,19,$8550,16,$6900,18
Devin Booker,PHO,$6500,5,$6500,5,$29,5,$12350,7,$12300,4
Leandro Barbosa,PHO,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Gerald Henderson,PHI,$3800,20,$3300,21,$10,19,$7950,18,$6400,19
Nik Stauskas,PHI,$3800,20,$3200,22,$10,19,$5050,21,$6300,20
Zach LaVine,MIN,$5900,7,$5900,8,$27,9,$11500,9,$11600,7
Troy Daniels,MEM,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Klay Thompson,GSW,$5700,8,$6000,7,$29,5,$13050,5,$11900,6
Patrick McCaw,GSW,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
Giannis Antetokounmpo,MIL,$9600,2,$9100,2,$51,2,$19400,2,$16900,1
Rashad Vaughn,MIL,$3600,22,$3000,23,$10,19,$6550,20,$6000,21
Dwyane Wade,CHI,$6400,6,$6100,6,$30,4,$11300,10,$12000,5
R.J. Hunter,CHI,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
J.J. Redick,LAC,$4500,15,$4700,17,$17,14,$9050,14,$9200,15
Alan Anderson,LAC,$3500,23,$3000,23,$10,19,$5000,22,$6000,21
