Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
J.J. Redick,LAC,$4700,14,$4700,14,$15,14,$9550,12,,
Alan Anderson,LAC,$3500,22,$3000,23,$10,16,$5000,23,,
Nicolas Batum,CHA,$7500,3,$7700,3,$31,3,$14250,3,,
Jeremy Lamb,CHA,$4400,15,$3200,20,$12,15,$6150,21,,
Giannis Antetokounmpo,MIL,$11200,2,$10500,2,$53,2,$19050,2,$18900,2
Rashad Vaughn,MIL,$3700,17,$3000,23,$10,16,$6400,20,$6000,20
Joseph Young,IND,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Monta Ellis,IND,$3600,20,$3200,20,$10,16,$7450,17,$6300,18
Gary Harris,DEN,$5100,13,$5000,12,$17,13,$9350,13,$9800,11
Will Barton,DEN,$6200,8,$6300,7,$18,10,$9300,14,$12600,4
DeAndre Liggins,CLE,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
James Jones,CLE,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Wayne Ellington,MIA,$3700,17,$4200,15,$10,16,$8400,15,$8300,13
Dion Waiters,MIA,$7100,4,$6700,5,$24,6,$12900,6,$12600,4
Gerald Henderson,PHI,$3500,22,$3200,20,$10,16,$7550,16,$6300,18
Nik Stauskas,PHI,$4000,16,$3600,16,$10,16,$6800,19,$7000,14
Klay Thompson,GSW,$6800,5,$6500,6,$28,5,$13100,5,$12300,7
Ian Clark,GSW,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Victor Oladipo,OKC,$6400,7,$6300,7,$22,7,$12350,7,$12600,4
Anthony Morrow,OKC,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Evan Fournier,ORL,$5500,11,$6200,9,$18,10,$10600,9,$12300,7
Mario Hezonja,ORL,$3500,22,$3300,19,$10,16,$5300,22,$6400,17
Seth Curry,DAL,$5500,11,$5000,12,$22,7,$10550,10,$9800,11
Wesley Matthews,DAL,$5800,9,$5900,10,$20,9,$10950,8,$11600,9
Devin Booker,PHO,$6800,5,$6800,4,$30,4,$13300,4,$12700,3
Brandon Knight,PHO,$3700,17,$3500,17,$10,16,$7350,18,$7000,14
James Harden,HOU,$12500,1,$12900,1,$62,1,$25000,1,$23000,1
K.J. McDaniels,HOU,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Gerald Green,BOS,$3500,22,$3000,23,$10,16,$5000,23,$6000,20
Marcus Smart,BOS,$5700,10,$5100,11,$18,10,$10300,11,$10100,10
Alec Burks,UTA,$3600,20,$3500,17,$10,16,$5000,23,$7000,14
