Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Nicolas Batum,CHA,$7100,4,$6900,4,$33,2,$15450,2,,
Jeremy Lamb,CHA,$4000,12,$3100,22,$10,13,$6700,15,,
Ben McLemore,SAC,$3900,14,$4000,12,$13,11,$6000,18,,
Arron Afflalo,SAC,$3500,19,$3500,15,$12,12,$6000,18,,
Tim Hardaway Jr.,ATL,$5800,6,$5700,7,$19,8,$10350,9,$11200,6
Evan Fournier,ORL,$5500,8,$6100,6,$20,7,$11500,6,$12000,5
Mario Hezonja,ORL,$3600,16,$3200,19,$10,13,$5600,20,$6300,16
Gerald Henderson,PHI,$3600,16,$3400,17,$10,13,$6650,16,$6700,14
Timothe Luwawu-Cabarrot,PHI,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Courtney Lee,NYK,$4800,11,$4600,11,$10,13,$9200,11,$9100,10
Sasha Vujacic,NYK,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Joseph Young,IND,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Rodney Stuckey,IND,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Dion Waiters,MIA,$7300,3,$7000,3,$22,5,$11850,5,$13300,3
Wayne Ellington,MIA,$3500,19,$3500,15,$10,13,$7000,13,$7000,13
Dwyane Wade,CHI,$8000,2,$7200,2,$29,3,$13200,4,$13700,2
Anthony Morrow,CHI,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Iman Shumpert,CLE,$3600,16,$3400,17,$10,13,$6950,14,$6700,14
DeAndre Liggins,CLE,$3500,19,$3200,19,$10,13,$5000,21,$6300,16
E'Twaun Moore,NOP,$3900,14,$4000,12,$10,13,$7200,12,$7800,11
Seth Curry,DAL,$5400,9,$5000,9,$18,9,$9500,10,$9800,9
Wesley Matthews,DAL,$5800,6,$5600,8,$22,5,$11200,7,$11200,6
Brandon Rush,MIN,$3500,19,$3200,19,$10,13,$5000,21,$6300,16
James Harden,HOU,$12100,1,$12200,1,$62,1,$25000,1,$21800,1
Eric Gordon,HOU,$5400,9,$5000,9,$16,10,$10800,8,$9900,8
Randy Foye,BKN,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
Caris LeVert,BKN,$4000,12,$3700,14,$10,13,$6550,17,$7300,12
Klay Thompson,GSW,$7000,5,$6800,5,$28,4,$15150,3,$12700,4
Patrick McCaw,GSW,$3500,19,$3000,23,$10,13,$5000,21,$6000,19
