Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Bradley Beal,WAS,$7500,3,$6900,3,$32,4,$13850,5,$13000,3
Tomas Satoransky,WAS,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Josh Richardson,MIA,$5300,14,$5800,11,$16,13,$8000,19,$11600,10
Wayne Ellington,MIA,$3500,34,$3000,36,$10,23,$7500,23,$6000,35
Timothe Luwawu-Cabarrot,PHI,$5700,10,$5900,10,$15,16,$5000,37,$11600,10
Gerald Henderson,PHI,$3500,34,$3000,36,$10,23,$7000,30,$6000,35
Courtney Lee,NYK,$4800,15,$4900,17,$13,19,$9900,13,$9700,17
Sasha Vujacic,NYK,$3600,32,$3000,36,$10,23,$5000,37,$6000,35
Tim Hardaway Jr.,ATL,$5800,9,$6300,6,$19,12,$9450,16,$12600,5
Monta Ellis,IND,$4200,19,$4300,21,$12,20,$8800,17,$8500,21
Joseph Young,IND,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Wesley Matthews,DAL,$4400,18,$5000,16,$16,13,$9600,14,$9900,16
Nicolas Brussino,DAL,$3800,26,$3600,29,$10,23,$5000,37,$7000,31
Tony Allen,MEM,$4200,19,$4100,24,$10,23,$8000,19,$8100,24
Troy Daniels,MEM,$3500,34,$3600,29,$10,23,$5400,34,$7100,29
DeMar DeRozan,TOR,$8900,2,$8000,2,$41,2,$16050,2,$14700,2
Norman Powell,TOR,$3500,34,$3400,34,$10,23,$7150,29,$6700,34
J.R. Smith,CLE,$3800,26,$4300,21,$11,22,$7800,21,$8400,22
James Jones,CLE,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Gary Harris,DEN,$5900,8,$6100,9,$23,7,$10200,12,$12000,9
Malik Beasley,DEN,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Victor Oladipo,OKC,$5600,11,$5800,11,$22,9,$12650,7,$11500,12
Brandon Rush,MIN,$3500,34,$3000,36,$10,23,$5200,35,$6000,35
Kris Dunn,MIN,$3600,32,$3100,35,$10,23,$5850,32,$6000,35
James Harden,HOU,$11700,1,$11500,1,$62,1,$25000,1,$20500,1
Eric Gordon,HOU,$4600,16,$4900,17,$16,13,$10350,10,$9700,17
Reggie Bullock,DET,$3700,29,$3000,36,$10,23,$5000,37,$6000,35
Kentavious Caldwell-Pope,DET,$4100,23,$4700,20,$15,16,$10550,9,$9200,20
Evan Fournier,ORL,$5500,12,$5300,14,$20,10,$10300,11,$10500,14
Mario Hezonja,ORL,$3500,34,$3000,36,$10,23,$5200,35,$6000,35
Randy Foye,BKN,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Caris LeVert,BKN,$4200,19,$4200,23,$10,23,$7250,25,$8400,22
Dwyane Wade,CHI,$6400,6,$5600,13,$29,6,$13350,6,$11100,13
Anthony Morrow,CHI,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Rashad Vaughn,MIL,$3500,34,$3000,36,$10,23,$6400,31,$6000,35
Gary Payton,MIL,,,,,,,,,,
Avery Bradley,BOS,$6000,7,$6200,8,$23,7,$11600,8,$12200,8
Gerald Green,BOS,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Tim Frazier,NOP,$3500,34,$3600,29,$10,23,$7700,22,$7000,31
Jordan Crawford,NOP,$3700,29,$5200,15,$14,18,$5000,37,$10200,15
C.J. McCollum,POR,$6800,5,$6900,3,$31,5,$14150,3,$13000,3
Allen Crabbe,POR,$4000,24,$4100,24,$10,23,$7300,24,$8100,24
Garrett Temple,SAC,$4200,19,$4100,24,$10,23,$7250,25,$8100,24
Buddy Hield,SAC,$5500,12,$6300,6,$20,10,$8400,18,$12500,6
J.J. Redick,LAC,$4600,16,$4800,19,$12,20,$9550,15,$9500,19
Alan Anderson,LAC,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
Nick Young,LAL,$3700,29,$3000,36,$10,23,$7200,28,$6000,35
David Nwaba,LAL,$3900,25,$3700,27,$10,23,$5000,37,$7300,27
Klay Thompson,GSW,$7200,4,$6600,5,$34,3,$13900,4,$12300,7
Ian Clark,GSW,$3500,34,$3500,33,$10,23,$5000,37,$6900,33
Danny Green,SAS,$3800,26,$3700,27,$10,23,$7250,25,$7300,27
Manu Ginobili,SAS,$3500,34,$3600,29,$10,23,$5500,33,$7100,29
Alec Burks,UTA,$3500,34,$3000,36,$10,23,$5000,37,$6000,35
