Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Nik Stauskas,PHI,$3500,19,$3800,14,$10,15,$6150,18,,
Timothe Luwawu-Cabarrot,PHI,$3500,19,$3000,20,$10,15,$5000,24,,
Joe Harris,BKN,$3500,19,$3200,19,$10,15,$7050,14,,
Randy Foye,BKN,$3500,19,$3000,20,$10,15,$5000,24,,
Bradley Beal,WAS,$6900,3,$6600,3,$28,4,$13500,4,,
Marcus Thornton,WAS,$3500,19,$3000,20,$10,15,$5550,20,,
Wayne Ellington,MIA,$3800,15,$3400,17,$11,13,$5850,19,,
Dion Waiters,MIA,$5000,7,$3900,13,$18,8,$9700,9,,
J.J. Redick,LAC,$4300,11,$5100,7,$15,11,$8300,11,,
Alan Anderson,LAC,$3500,19,$3000,20,$10,15,$5000,24,,
James Harden,HOU,$11500,1,$11700,1,$61,1,$23100,1,$20900,1
K.J. McDaniels,HOU,$3500,19,$3000,20,$10,15,$5000,24,$6000,14
DeMar DeRozan,TOR,$8600,2,$8100,2,$40,2,$18100,2,$15000,2
Norman Powell,TOR,$3500,19,$4200,12,$10,15,$6750,15,$8300,10
Rodney Hood,UTA,$4200,13,$4300,11,$16,9,$10400,8,$8400,9
Alec Burks,UTA,$3900,14,$3000,20,$11,13,$5000,24,$6000,14
Tony Allen,MEM,$4900,8,$5100,7,$14,12,$8350,10,$10100,6
Troy Daniels,MEM,$3600,17,$3000,20,$10,15,$6300,17,$6000,14
DeAndre Liggins,CLE,$3500,19,$3000,20,$10,15,$5000,24,$6000,14
Iman Shumpert,CLE,$3600,17,$3500,16,$10,15,$7250,13,$7000,12
Devin Booker,PHO,$5800,5,$6200,6,$25,5,$11050,7,$12300,5
Leandro Barbosa,PHO,$3500,19,$3000,20,$10,15,$5200,23,$6000,14
Klay Thompson,GSW,$6700,4,$6400,4,$29,3,$13600,3,$12700,3
Ian Clark,GSW,$3500,19,$3000,20,$10,15,$5000,24,$6000,14
Garrett Temple,SAC,$4300,11,$3800,14,$10,15,$6750,15,$7400,11
Arron Afflalo,SAC,$3500,19,$3000,20,$10,15,$5350,22,$6000,14
Evan Fournier,ORL,$5800,5,$6300,5,$22,6,$13050,5,$12600,4
Jodie Meeks,ORL,$3800,15,$3400,17,$10,15,$5500,21,$6700,13
Nick Young,LAL,$4400,10,$4400,10,$16,9,$7750,12,$8700,8
Louis Williams,LAL,$4900,8,$4900,9,$21,7,$11950,6,$9700,7
