Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Sean Kilpatrick,BKN,$5400,13,$5600,10,$21,12,$9900,12,$11200,10
Randy Foye,BKN,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Evan Fournier,ORL,$5900,9,$5900,9,$22,11,$12700,6,$11600,9
Jodie Meeks,ORL,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Kentavious Caldwell-Pope,DET,$5500,11,$4600,15,$21,12,$10500,11,$9100,15
Darrun Hilliard,DET,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Bradley Beal,WAS,$7000,7,$6700,6,$30,4,$11900,9,$12600,6
Marcus Thornton,WAS,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Nicolas Batum,CHA,$7400,4,$7100,4,$29,6,$14950,4,$13300,4
Jeremy Lamb,CHA,$4000,20,$3300,24,$10,21,$7050,21,$6400,24
Avery Bradley,BOS,$7200,6,$6500,7,$30,4,$13350,5,$12300,7
Gerald Green,BOS,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Kyle Korver,ATL,$3600,26,$3900,20,$10,21,$6800,22,$7700,20
Tim Hardaway Jr.,ATL,$3900,23,$4100,16,$10,21,$5950,26,$8100,16
DeMar DeRozan,TOR,$8400,3,$7800,3,$38,3,$15850,3,$14300,3
Norman Powell,TOR,$3600,26,$3900,20,$11,20,$6350,24,$7700,20
Giannis Antetokounmpo,MIL,$9900,2,$9300,2,$51,2,$22050,2,$17300,2
Rashad Vaughn,MIL,$3500,28,$3000,29,$10,21,$6400,23,$6000,28
Dwyane Wade,CHI,$7300,5,$7000,5,$28,7,$12500,7,$13300,4
Denzel Valentine,CHI,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
J.J. Redick,LAC,$4100,17,$4000,18,$15,15,$8500,15,$7800,18
Alan Anderson,LAC,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Wayne Ellington,MIA,$4500,16,$4000,18,$14,16,$5850,27,$7800,18
Rodney McGruder,MIA,$3700,25,$3100,28,$10,21,$5000,30,$6000,28
Buddy Hield,NOP,$3800,24,$3200,27,$10,21,$7450,19,$6300,27
Tyreke Evans,NOP,$6900,8,$5500,11,$26,9,$6300,25,$10800,11
James Harden,HOU,$11800,1,$12000,1,$57,1,$25000,1,$21400,1
K.J. McDaniels,HOU,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Garrett Temple,SAC,$4000,20,$3800,22,$10,21,$5700,29,$7400,22
Arron Afflalo,SAC,$3500,28,$3000,29,$10,21,$5850,27,$6000,28
Tony Allen,MEM,$5200,15,$5000,14,$14,16,$9200,14,$9800,14
Troy Daniels,MEM,$4100,17,$3800,22,$10,21,$7200,20,$7400,22
Nick Young,LAL,$4000,20,$4100,16,$14,16,$8100,17,$8100,16
Louis Williams,LAL,$5600,10,$6000,8,$27,8,$12200,8,$11900,8
Gerald Henderson,PHI,$3500,28,$3300,24,$10,21,$8050,18,$6400,24
Timothe Luwawu-Cabarrot,PHI,$3500,28,$3000,29,$10,21,$5000,30,$6000,28
Wesley Matthews,DAL,$5500,11,$5300,13,$20,14,$9550,13,$10500,13
Seth Curry,DAL,$4100,17,$3300,24,$13,19,$8150,16,$6400,24
Rodney Hood,UTA,$5400,13,$5400,12,$24,10,$10900,10,$10600,12
