Player,Team,FD,Rk,DK,Rk,Y!,Rk,DD,Rk,FDraft,Rk
Monta Ellis,IND,$5900,4,$5400,9,$25,7,$10250,10,$10600,9
Joseph Young,IND,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
Nicolas Batum,CHA,$6400,3,$6500,2,$27,5,$13150,2,$12300,2
Marco Belinelli,CHA,$3500,17,$3300,17,$10,15,$6150,17,$6400,17
Rodney Hood,UTA,$5400,8,$5900,5,$24,8,$12250,5,$11600,5
Gerald Henderson,PHI,$4000,14,$3400,16,$10,15,$6800,16,$6700,16
Nik Stauskas,PHI,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
Eric Gordon,HOU,$5100,10,$5400,9,$22,10,$10550,9,$10600,9
James Harden,HOU,$11800,1,$11700,1,$55,1,$25000,1,$20900,1
Bradley Beal,WAS,$5400,8,$5600,8,$26,6,$11350,8,$11200,8
Marcus Thornton,WAS,$3500,17,$3000,18,$10,15,$5650,18,$6000,18
Dion Waiters,MIA,$4600,12,$4600,12,$16,13,$7950,15,$9100,12
Rodney McGruder,MIA,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
Victor Oladipo,OKC,$5600,7,$5900,5,$32,3,$12400,4,$11600,5
Alex Abrines,OKC,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
Evan Fournier,ORL,$5800,5,$5900,5,$24,8,$12650,3,$11600,5
C.J. Wilcox,ORL,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
Dwyane Wade,CHI,$6700,2,$6000,4,$32,3,$11550,7,$11900,4
Denzel Valentine,CHI,$3500,17,$3000,18,$10,15,$5600,19,$6000,18
Kentavious Caldwell-Pope,DET,$4700,11,$5200,11,$19,11,$8300,12,$10200,11
Darrun Hilliard,DET,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
J.J. Redick,LAC,$3900,16,$3900,14,$19,11,$8250,13,$7700,14
Alan Anderson,LAC,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
E'Twaun Moore,NOP,$4400,13,$4100,13,$15,14,$8100,14,$8000,13
Buddy Hield,NOP,$4000,14,$3800,15,$10,15,$8500,11,$7400,15
Klay Thompson,GSW,$5700,6,$6200,3,$35,2,$12150,6,$12200,3
Ian Clark,GSW,$3500,17,$3000,18,$10,15,$5000,20,$6000,18
